着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,トリリオンボーイ,牡3,57.0,岩田康,1:22.5,,7,32.1,35.2,美浦武井,484(+2)
2,7,14,ダノンスウィッチ,牡4,58.0,Cデム,1:22.5,クビ,6,13.7,36.2,栗東東田,492(-2)
3,3,6,ピエマンソン,牡3,57.0,池添,1:22.6,1/2,1,1.7,36.6,栗東平田,484(+6)
4,4,8,レイズカイザー,セ5,58.0,ジェル,1:22.7,クビ,9,44.7,37.0,美浦田村,534(0)
5,7,13,リネアグローリア,牡4,58.0,岩田望,1:22.7,ハナ,10,49.3,36.1,栗東小崎,478(0)
6,1,1,ヒルノドゴール,牡4,58.0,武豊,1:23.0,1.3/4,3,9.6,36.7,栗東北出,528(0)
7,5,10,アンジュフィールド,牝5,56.0,坂井,1:23.1,1/2,4,11.6,36.8,栗東矢作,470(+10)
8,2,3,メイショウタイゲイ,牡6,58.0,和田竜,1:23.2,1/2,16,262.8,36.5,栗東荒川,470(+2)
9,1,2,ウナギノボリ,牡6,58.0,松若,1:23.2,クビ,13,69.6,36.5,栗東東田,484(+12)
10,8,16,ピックアップライン,牡5,58.0,吉村,1:23.5,1.1/2,8,36.9,37.4,美浦田中剛,516(+2)
11,3,5,プロミシングスター,牡4,58.0,川田,1:23.5,ハナ,2,5.9,37.7,栗東高橋忠,458(-2)
12,2,4,ガンウルフ,牡5,58.0,西村淳,1:23.6,1/2,5,13.4,37.9,栗東藤岡,492(+10)
13,5,9,コト,牝4,56.0,津村,1:23.8,1,11,51.6,37.8,栗東野中,476(0)
14,4,7,グラスシフォン,牝5,56.0,田口,1:23.9,3/4,15,201.3,37.1,美浦松山,432(+4)
15,6,11,シークレットキー,牡4,58.0,北村友,1:24.4,3,14,130.9,36.9,栗東井上,496(-2)
16,6,12,ラップスター,牡5,58.0,松山,1:25.2,5,12,59.4,38.0,栗東森秀,522(+10)
