着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,5,ララクリスティーヌ,牝5,55.0,菅原明,1:20.4,,2,5.1,33.5,栗東斉藤崇,450(0)
2,7,13,ウインシャーロット,牝5,55.0,石川,1:20.4,ハナ,1,4.1,33.9,美浦和田郎,514(+4)
3,8,18,ロータスランド,牝6,56.0,岩田康,1:20.6,1.1/4,3,6.0,32.8,栗東辻野,478(-2)
4,2,3,フェルミスフィア,牝6,55.0,杉原,1:20.6,クビ,14,92.9,33.3,美浦木村,448(-6)
5,2,4,メイショウミモザ,牝6,57.0,池添,1:20.7,クビ,15,93.4,34.0,栗東池添兼,470(+8)
6,4,7,テンハッピーローズ,牝5,55.0,福永,1:20.8,3/4,9,22.2,33.9,栗東高柳大,454(+2)
7,4,8,ヒメノカリス,牝6,55.0,松山,1:20.8,クビ,11,27.4,33.3,栗東池江,472(+8)
8,5,10,シゲルピンクルビー,牝5,56.0,高倉,1:20.9,3/4,13,56.2,34.3,栗東渡辺,478(-4)
9,7,14,ミスニューヨーク,牝6,56.0,Mデム,1:21.0,1/2,7,13.7,33.3,栗東杉山晴,478(+6)
10,1,2,ディヴィーナ,牝5,55.0,坂井,1:21.0,クビ,10,23.3,34.0,栗東友道,428(-2)
11,7,15,ルチェカリーナ,牝5,55.0,和田竜,1:21.1,1/2,8,18.0,34.1,栗東高橋忠,488(-2)
12,5,9,ボンボヤージ,牝6,56.0,川須,1:21.2,クビ,17,161.7,33.9,栗東梅田,446(+4)
13,3,6,ルピナスリード,牝4,55.0,川田,1:21.4,1.1/2,6,12.3,34.2,栗東吉岡,456(-2)
14,8,16,ウォーターナビレラ,牝4,55.0,武豊,1:21.5,クビ,4,7.6,34.8,栗東武幸,486(+18)
15,1,1,サブライムアンセム,牝4,57.0,岩田望,1:21.5,クビ,5,9.8,34.2,栗東藤原,492(+6)
16,6,11,コムストックロード,牝4,55.0,国分優,1:21.6,クビ,18,182.2,34.6,美浦中野,438(-12)
17,8,17,スカイグルーヴ,牝6,55.0,ムルザ,1:21.6,クビ,12,42.0,34.8,美浦木村,464(+2)
18,6,12,サトノアイ,牝5,55.0,吉田隼,1:21.8,1.1/2,16,115.2,35.0,栗東須貝,454(0)
