券種,組み合わせ,配当,人気
単勝,1,310,2
複勝,1,150,1
複勝,9,260,5
複勝,10,720,9
枠連,1-6,730,3
馬連,1-9,1110,4
ワイド,1-9,510,4
ワイド,1-10,2470,24
ワイド,9-10,3200,33
馬単,1-9,1800,5
3連複,1-9-10,10950,33
3連単,1-9-10,40450,121
