券種,組み合わせ,配当,人気
単勝,1,210,1
複勝,1,160,1
複勝,13,560,8
複勝,16,2440,16
枠連,1-7,1780,7
馬連,1-13,3520,10
ワイド,1-13,1390,11
ワイド,1-16,4260,38
ワイド,13-16,31510,124
馬単,1-13,4710,12
3連複,1-13-16,95490,203
3連単,1-13-16,268210,594
