馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タッチウッド,牡4,Ｃデム,栗東・武幸,,14.4,7,13,,39.3,540(+16),中山,588,中83週,Y,Y,3,ドゥラメンテ,アドマイヤムーン,
2,2,ミタマ,牝4,小崎,栗東・小崎,差し,151.1,13,12,,34.7,482(-4),中京,78,中10週,Y,,3,ハーツクライ,Giant's Causeway,
3,2,ガイアメンテ,牡3,川田,栗東・須貝,差し,4.7,2,1,3歳以上2勝クラス,33.7,500(+2),京都,22,中2週,Y,,3,ドゥラメンテ,Concorde's Tune,
4,3,オクタヴィアヌス,牡4,ルメー,美浦・木村,先行,2.6,1,1,4歳以上2勝クラス,33.3,514(-6),東京,281,中39週,Y,Y,3,ドゥラメンテ,Orpen,
5,3,ダニーデン,牡4,マーカ,美浦・辻,先行,17.5,8,6,,34.6,504(+2),中山,323,中45週,Y,Y,3,リアルスティール,Numerous,
6,4,ストロングウィル,牡5,鮫島駿,栗東・橋口,差し,64.3,10,6,,33.4,506(-6),新潟,483,中68週,Y,Y,3,シルバーステート,ゴールドヘイロー,
7,4,ナイトインロンドン,牡4,スミヨ,美浦・大竹,差し,7.2,3,3,,32.8,484(-10),東京,49,中6週,Y,,3,グレーターロンドン,メジロマックイーン,
8,5,ウインリブルマン,牡6,松岡,栗東・緒方,先行,222.0,14,9,,37.2,500(+2),東京,22,中2週,Y,,3,エピファネイア,ダンスインザダーク,
9,5,ショーマンフリート,牡3,丸山,美浦・手塚,先行,12.1,5,1,,35.8,506(+8),新潟,36,中4週,Y,,3,スワーヴリチャード,Siyouni,
10,6,コスモブッドレア,牡3,横山武,美浦・小野,先行,12.6,6,3,,34.2,488(-2),東京,35,中4週,Y,,3,ゴールドシップ,ソングオブウインド,
11,6,モズロックンロール,牡4,戸崎圭,栗東・藤岡,差し,118.3,12,8,,36.7,514(+2),東京,22,中2週,Y,,3,ビーチパトロール,マンハッタンカフェ,
12,7,エイカイマッケンロ,牡5,松山,栗東・藤原,差し,44.2,9,4,,35.2,496(-4),東京,22,中2週,Y,,3,ロードカナロア,ハービンジャー,
13,7,エスコバル,セ6,ムーア,美浦・堀,差し,76.3,11,10,,34.3,512(-10),東京,364,中51週,Y,Y,3,モーリス,キングカメハメハ,
14,8,ウインオーディン,牡4,ビュイ,美浦・鹿戸,先行,10.7,4,1,3歳以上2勝クラス,34.9,492(0),東京,22,中2週,Y,,3,エピファネイア,フジキセキ,
15,8,コスモシャングリラ,牝4,丹内,美浦・水野,追込,231.5,15,9,,33.1,446(+6),東京,14,中1週,Y,,3,ハーツクライ,Monsun,
