馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サイモンブーケ B,牝5,古川奈,栗東・梅田,差し,10.0,7,3,,37.3,512(+2),小倉,14,中1週,Y,,3,ダイワメジャー,ロージズインメイ,
2,2,クリノグローリー,牡5,酒井,栗東・谷,先行,8.0,3,9,,38.1,490(+6),小倉,29,中3週,Y,,3,ラブリーデイ,ゴールドヘイロー,
3,3,トリグラフ,牡6,菊沢,美浦・松山,追込,165.3,13,12,,38.1,468(+14),小倉,29,中3週,Y,,3,サトノアラジン,クロフネ,
4,3,タガノアレハンドラ,牝5,国分恭,栗東・西園翔,差し,12.6,9,2,,38.1,498(0),小倉,22,中2週,Y,,3,ホッコータルマエ,エンパイアメーカー,
5,4,ルナビス,牝5,丸山,栗東・森田,先行,4.4,2,2,,39.3,480(+4),小倉,22,中2週,Y,,3,ディーマジェスティ,クロフネ,
6,4,プレイサーゴールド,牡5,小沢,栗東・今野,差し,8.8,4,3,,37.5,506(+2),小倉,29,中3週,Y,,3,シニスターミニスター,クロフネ,
7,5,ロードマンハイム B,牡5,丹内,栗東・友道,先行,9.3,6,8,,36.2,518(+4),中山,48,中6週,Y,,3,ロードカナロア,Shirocco,
8,5,クラウンシエンタ,牡4,佐々木,美浦・水野,差し,4.0,1,4,,37.5,500(-2),中山,29,中3週,Y,,3,パイロ,フジキセキ,
9,6,アセレラシオン,牡4,大野,栗東・浜田,差し,12.0,8,5,,37.8,536(-10),小倉,14,中1週,Y,,3,ドレフォン,ハーツクライ,
10,6,テーオーレガシー,牡5,秋山稔,栗東・宮,,43.9,10,14,,40.1,508(+10),小倉,29,中3週,Y,,3,ダンカーク,キングカメハメハ,
11,7,ブラックサウザー,牡6,古川吉,栗東・大根田,差し,151.2,12,13,,37.2,436(+2),中京,42,中5週,Y,,2,ダノンレジェンド,ゼンノロブロイ,
12,7,ケイアイメキラ,セ5,小崎,栗東・村山,差し,55.1,11,11,,39.1,452(+2),小倉,29,中3週,Y,,3,パイロ,クロフネ,
13,8,サハラヴァンクール B,牡7,松本,美浦・和田勇,追込,179.2,14,15,,39.6,484(0),小倉,29,中3週,Y,,3,パイロ,ネオユニヴァース,
14,8,ペプチドハドソン,牡5,藤懸,栗東・小椋,,8.9,5,10,,36.5,490(0),中京,35,中4週,Y,,3,モーリス,コロナドズクエスト,
