券種,組み合わせ,配当,人気
単勝,4,730,4
複勝,4,270,4
複勝,5,170,1
複勝,3,330,5
枠連,3-4,810,4
馬連,4-5,1460,4
ワイド,4-5,540,4
ワイド,3-4,910,9
ワイド,3-5,730,5
馬単,4-5,3520,8
3連複,3-4-5,3850,8
3連単,4-5-3,21460,45
