馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ベッサラビア,セ7,田村,栗東・藤沢,差し,175.3,11,11,3歳以上2勝クラス,37.4,460(0),京都,20,中2週,Y,,3,ロードカナロア,ディープインパクト,,
2,2,メイショウコホク,セ7,黒岩,栗東・藤沢,先行,65.6,10,6,障害3歳以上未勝利,13.4,506(+6),新潟,28,中3週,Y,,3,ダイワメジャー,Kris S.,,
3,3,コンテナワールド,牡3,井上,栗東・中竹,差し,13.9,5,11,3歳未勝利,35.9,466(-14),札幌,104,中14週,Y,,3,エピファネイア,アグネスタキオン,,
4,4,ソルトロング,牡3,小野寺,栗東・木原,追込,30.2,8,4,障害3歳以上未勝利,13.3,446(-14),新潟,28,中3週,Y,,3,ニューイヤーズデイ,スペシャルウィーク,,B
5,5,ラズルダズル,牡7,中村,栗東・茶木,差し,3.5,2,4,障害3歳以上未勝利,13.2,470(+4),新潟,49,中6週,Y,,3,ルーラーシップ,アグネスタキオン,,
6,6,アーベントイアー,牡3,上野,美浦・水野,差し,59.9,9,,,0.0,498(+10),新潟,49,中6週,Y,,3,ロゴタイプ,デュランダル,,
7,6,ホウオウエクレール,牡7,小牧加,栗東・宮,先行,6.4,4,15,,42.0,512(+16),中京,91,中12週,Y,,3,ブラックタイド,パラダイスクリーク,,
8,7,マケルナマサムネ,牡6,難波,栗東・畑端,差し,4.1,3,2,障害3歳以上未勝利,13.4,480(+2),新潟,34,中4週,Y,,3,ディープブリランテ,ジャングルポケット,,
9,7,トラファルガー,セ4,石神深,美浦・加藤和,,3.1,1,2,障害3歳以上未勝利,13.1,498(0),新潟,35,中4週,Y,,3,リオンディーズ,Manduro,,
10,8,バルミュゼット,牡5,森一,栗東・藤野,差し,25.2,7,14,,35.7,548(+24),中京,84,中11週,Y,,3,フリオーソ,ファスリエフ,,
11,8,ノーティアス,牡5,五十嵐,美浦・宗像,差し,14.0,6,9,障害3歳以上未勝利,13.4,510(0),福島,125,中17週,Y,,3,ハービンジャー,ネオユニヴァース,,
