馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コシュデリ,牡3,団野,栗東・千田,先行,21.8,9,1,2歳未勝利,39.0,498(+8),京都,83,中11週,Y,,2,ホッコータルマエ,ダイワメジャー,,
2,1,ウォーターエルピス,牝3,鮫島駿,栗東・藤野,先行,146.9,14,1,2歳未勝利,38.5,516(+6),京都,70,中9週,Y,,2,シャンハイボビー,アグネスタキオン,,
3,2,ヒルノハンブルク,牡3,坂井,栗東・武英,先行,7.5,4,1,2歳新馬,37.6,466(-6),京都,63,中8週,Y,,1,ナダル,ステイゴールド,,
4,2,ロードシュヴァリエ,牡3,中井,栗東・森田,先行,96.4,12,1,2歳未勝利,38.8,498(+6),京都,28,中3週,Y,,3,シュヴァルグラン,アルカセット,,B
5,3,リアライズオーラム,牡3,川田,栗東・須貝,差し,7.4,3,15,,35.7,502(-6),中山,21,中2週,Y,,3,オルフェーヴル,マジェスティックウォリアー,,
6,3,ローレルオーブ,牡3,長岡,栗東・杉山佳,差し,207.5,16,7,3歳1勝クラス,36.6,454(+2),中京,13,中1週,Y,,3,ウインブライト,アフリート,,
7,4,ステイクオール,牡3,松山,栗東・上村,先行,39.7,10,9,2歳1勝クラス,40.1,488(-6),京都,21,中2週,Y,,2,ナダル,ゴールドアリュール,,
8,4,ゴッドエスパーダ,牡3,角田和,栗東・角田,先行,8.0,5,2,2歳1勝クラス,37.6,480(+4),京都,21,中2週,Y,,3,レイデオロ,ハーツクライ,,
9,5,タガノマカシヤ,牡3,岩田望,栗東・中村,,4.4,2,3,,40.6,502(+2),門別,75,中10週,,,2,アメリカンペイトリオット,フジキセキ,,
10,5,ベルベルコンパス,牡3,北村友,栗東・小栗,差し,11.1,6,5,,39.0,546(+20),京都,76,中10週,Y,,3,ヘニーヒューズ,ディープインパクト,,
11,6,ロードラビリンス,牡3,西村淳,栗東・松下,,11.1,7,9,3歳1勝クラス,39.8,486(-2),中京,12,中1週,Y,,3,ミッキーアイル,ロードカナロア,,
12,6,シュラザック,牡3,菱田,栗東・大根田,先行,170.2,15,8,3歳1勝クラス,37.9,484(-2),中京,12,中1週,Y,,3,モーニン,ベーカバド,,
13,7,プリンセッサ,牝3,吉村,栗東・牧田,先行,11.4,8,1,2歳未勝利,37.4,508(+12),中京,42,中5週,Y,,2,ナダル,ディープインパクト,,
14,7,ボルトテソーロ,牡3,,美浦・栗田,先行,96.9,13,7,,37.9,476(0),東京,56,中7週,Y,,2,サンダースノー,Oratorio,,
15,8,マテンロウブレイブ,牡3,横山典,栗東・高橋亮,先行,4.1,1,3,,37.3,492(+6),京都,76,中10週,Y,,3,ナダル,ディープインパクト,,
16,8,ハグ,牡3,高杉,栗東・藤岡,先行,57.2,11,1,3歳未勝利,38.8,504(-6),中京,13,中1週,Y,,2,Justify,Afleet Alex,,
