コーナー,通過順
1コーナー,
2コーナー,"(*1,5)(4,15,16)(7,9,10)2(3,8)(13,14)(6,11)12"
3コーナー,"1,5(4,16)(15,9)(2,7,10)(3,8,14)(6,11,12)13"
4コーナー,"(*1,5,16)(4,15,9)(2,7,10)(3,8,14,12)(6,11,13)"
