馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フェリアフローレス,牝2,小林凌,美浦・小西,,224.3,14,,,,436(0),,,,,,,ミッキーアイル,Cape Cross,,
2,1,ヘヴンリーゴール,牡2,松岡,美浦・戸田,,13.3,6,,,,476(0),,,,,,,ロードカナロア,アドマイヤベガ,,
3,2,ブドワールドール,牝2,横山和,美浦・西田,,22.9,7,,,,436(0),,,,,,,オルフェーヴル,Elusive Quality,,
5,3,ウェルカムホーム,牝2,津村,美浦・水野,,11.0,5,,,,438(0),,,,,,,スワーヴリチャード,マクフィ,,
6,3,マルターズヴェロス,牡2,田辺,美浦・手塚,,10.1,4,,,,466(0),,,,,,,キズナ,Grand Slam,,B
7,4,ミステンザン,牝2,石神道,美浦・和田郎,,260.1,15,,,,446(0),,,,,,,オルフェーヴル,カリズマティック,,
8,4,ニューエラ,牝2,石川,美浦・池上,,98.7,9,,,,432(0),,,,,,,ルーラーシップ,ディープインパクト,,
9,5,アルメントフーベル,牝2,マーカ,美浦・宮田,,2.9,2,,,,452(0),,,,,,,サートゥルナーリア,Distorted Humor,,
10,5,マテンロウバディ,牡2,吉田豊,美浦・久保田,,6.5,3,,,,440(0),,,,,,,サートゥルナーリア,ディープインパクト,,
11,6,コウユーラッセーラ,牡2,内田博,美浦・辻,,169.9,11,,,,434(0),,,,,,,カレンブラックヒル,フレンチデピュティ,,
12,6,リヴァスピナー,牡2,杉原,美浦・田村,,190.7,13,,,,442(0),,,,,,,サトノダイヤモンド,シングスピール,,
13,7,モティスフォント,牡2,横山武,美浦・田村,,2.5,1,,,,488(0),,,,,,,モーリス,キングカメハメハ,,
14,7,レッドレントラー,牡2,丹内,美浦・林,,100.9,10,,,,440(0),,,,,,,サトノアラジン,スクリーンヒーロー,,
15,8,ヴィアツァ,牝2,小林美,美浦・清水英,,174.9,12,,,,398(0),,,,,,,ダノンバラード,マツリダゴッホ,,
16,8,コンヴァージョン,牡2,丸田,美浦・上原博,,68.4,8,,,,460(0),,,,,,,カラヴァッジオ,Uncle Mo,,
