コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"14,11(3,12)(1,2)4(5,8)9,10,13-6,7"
4コーナー,"(*14,11)3(2,12)(1,4,7)(5,8)(9,10)(6,13)"
