コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"6,3(1,4)5(9,11)(2,13)(7,14)12(10,8)"
4コーナー,"6(3,4)(1,9,5)(2,13,11)(12,7)14,10,8"
