馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,レッドラグラス,牡5,角田和,栗東・中内田,先行,54.7,8,8,,50.1,492(+4),京都,127,中17週,Y,,3,リオンディーズ,Shackleford,
2,2,メイショウオーロラ,牝5,田口,栗東・本田,先行,33.6,5,5,,36.7,502(-4),京都,29,中3週,Y,,3,ホッコータルマエ,エンパイアメーカー,
3,3,ジンセイ,牡4,川田,栗東・庄野,先行,1.4,1,1,4歳以上2勝クラス,37.8,512(+2),京都,15,中1週,Y,,3,ジャスタウェイ,ストリートセンス,
4,4,タイゲン,牡6,和田竜,栗東・平田,差し,156.9,10,12,,35.5,478(-8),京都,21,中2週,Y,,3,アジアエクスプレス,ディープインパクト,
5,5,オメガタキシード,セ5,岩田康,栗東・松永幹,差し,36.9,7,7,,37.2,450(0),京都,14,中1週,Y,,3,ハービンジャー,デュランダル,
6,6,バスタードサフラン B,牝4,酒井,栗東・渡辺,,13.7,4,6,,38.0,468(+2),京都,29,中3週,Y,,3,マジェスティックウォリアー,ゴールドアリュール,
7,7,キュールエフウジン,牡6,松若,栗東・中尾,追込,35.2,6,7,,36.3,500(+8),京都,71,中9週,Y,,3,ホッコータルマエ,ウォーエンブレム,
8,7,ミッキークレスト,牡4,坂井,栗東・大久保,差し,3.5,2,1,,37.0,518(0),中京,49,中6週,Y,,3,ジャスタウェイ,Shackleford,
9,8,ポッドロゴ,牡4,松山,栗東・西園正,差し,12.9,3,4,,37.1,482(-2),京都,14,中1週,Y,,2,ロゴタイプ,キングカメハメハ,
10,8,マテンロウマジック,牡6,太宰,栗東・高橋亮,先行,80.9,9,10,,35.4,498(+8),京都,105,中14週,Y,,3,エピファネイア,ネオユニヴァース,
