着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ドゥラドーレス,牡6,57.0,杉原,2:01.5,,2,4.8,35.1,美浦宮田,502(0)
2,6,7,シルトホルン,牡5,57.0,大野,2:01.7,3/4,3,5.2,35.4,美浦新開,482(+14)
3,5,5,ウインシュクラン,セ7,57.0,丸山,2:02.0,2,8,25.2,36.0,美浦鹿戸,472(+16)
4,7,9,ホウオウプロサンゲ,牡4,56.0,菱田,2:02.6,3.1/2,1,3.6,36.5,栗東矢作,492(0)
5,2,2,リカンカブール,牡6,59.0,吉田隼,2:02.7,1/2,5,7.1,36.3,栗東田中克,498(+2)
6,3,3,ギャラクシーナイト,牡6,57.0,菊沢,2:02.7,ハナ,4,6.1,36.1,美浦菊沢,508(-4)
7,8,11,グラティアス,牡7,57.0,斎藤,2:02.8,3/4,10,33.2,36.0,栗東安田,506(-2)
8,6,6,ショウナンマグマ,牡6,58.0,荻野極,2:02.9,クビ,9,28.6,35.9,美浦尾関,524(0)
9,4,4,グリューヴルム,牡6,57.0,小沢,2:03.2,1.3/4,11,62.4,36.7,栗東大久保,496(-4)
10,1,1,レッドランメルト,牡6,57.0,佐々木,2:03.3,3/4,6,12.4,37.0,美浦国枝,526(+16)
11,8,10,メイショウシンタケ,牡7,58.0,藤岡佑,2:03.8,3,7,12.9,37.5,栗東千田,484(0)
