馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,イグニス,牡4,石神深,美浦・久保田,先行,19.7,6,5,障害4歳以上未勝利,13.7,450(-4),中山,64,中8週,Y,,3,エピファネイア,ハービンジャー,,
2,2,ゴールデンスロープ,セ4,大江圭,美浦・小笠,先行,88.2,9,13,,37.4,436(-2),福島,211,中29週,Y,Y,3,ゴールドシップ,ティンバーカントリー,,
3,3,オステリア,牡6,高田,栗東・宮本,先行,28.1,7,5,障害4歳以上未勝利,13.6,526(+8),新潟,28,中3週,Y,,3,ドレフォン,ダイワメジャー,,
4,4,メイショウカゲカツ,牡6,難波,栗東・西園正,差し,40.5,8,14,,37.4,508(0),中山,154,中21週,Y,,3,ダンカーク,フレンチデピュティ,,
5,5,ナムラドーギー,牡4,五十嵐,美浦・石栗,差し,14.6,5,3,障害4歳以上未勝利,13.4,452(+2),新潟,35,中4週,Y,,3,サトノアレス,ファンタスティックライト,,
6,6,サンダーアラート,セ4,上野,美浦・田中博,先行,3.8,2,2,障害4歳以上未勝利,13.3,470(0),新潟,29,中3週,Y,,3,サンダースノー,ディープスカイ,,
7,6,テイエムデンセツ,牡4,井上,栗東・鈴木孝,先行,139.0,11,9,4歳以上1勝クラス,38.1,486(+6),京都,42,中5週,Y,,3,ダノンレジェンド,アグネスタキオン,,
8,7,デザートスター,セ6,小牧加,栗東・笹田,,5.6,4,2,障害4歳以上未勝利,13.4,474(+4),新潟,21,中2週,Y,,3,サトノアラジン,ジャングルポケット,,
9,7,タマモエース,牡6,小野寺,栗東・宮地,先行,2.4,1,2,障害4歳以上未勝利,13.8,492(0),阪神,49,中6週,Y,,3,ワールドエース,サウスヴィグラス,,
10,8,ロードプレジール,牡7,西谷誠,栗東・中内田,差し,5.1,3,7,障害4歳以上未勝利,13.9,504(+6),阪神,49,中6週,Y,,3,キングカメハメハ,ディープインパクト,,
11,8,カズラポニアン,牡6,坂口,栗東・高橋一,先行,100.5,10,10,障害4歳以上未勝利,13.8,480(-4),新潟,21,中2週,Y,,3,ヘニーヒューズ,ダイワメジャー,,
