券種,組み合わせ,配当,人気
単勝,1,1360,5
複勝,1,390,5
複勝,3,370,4
複勝,8,480,7
枠連,1-2,2310,9
馬連,1-3,4550,13
ワイド,1-3,1600,14
ワイド,1-8,1820,19
ワイド,3-8,1980,23
馬単,1-3,12160,35
3連複,1-3-8,13410,40
3連単,1-3-8,86660,262
