着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,スマートジュリアス,牡3,57.0,武豊,1:24.0,,4,8.6,36.0,栗東中村,476(-8)
2,1,1,テーオーグレーザー,牡3,57.0,戸崎圭,1:24.1,3/4,6,11.1,36.4,栗東藤岡健,508(+10)
3,5,6,ルクスレイモンド,牡3,57.0,ディー,1:24.3,1.1/4,7,24.3,36.4,美浦上原佑,486(0)
4,3,3,アルデトップガン,牡3,57.0,菊沢,1:24.4,クビ,9,31.2,36.1,美浦田中剛,466(0)
5,7,10,マジッククッキー,牡3,57.0,上里,1:24.4,クビ,1,2.3,36.1,美浦加藤士,506(-2)
6,6,8,ホウショウルクス,牝3,55.0,松若,1:24.7,1.1/2,10,111.2,36.7,栗東東田,446(0)
7,2,2,シュピラー,牡3,57.0,丸山,1:24.7,クビ,12,320.2,36.9,美浦高木,470(-2)
8,6,7,ヘリテージブルーム,牡3,57.0,川田,1:25.3,3.1/2,2,4.3,37.2,美浦伊藤圭,460(+4)
8,7,9,ゼンカイナダル,牡3,57.0,三浦,1:25.3,3.1/2,3,6.3,36.4,栗東庄野,524(+4)
10,8,11,ライトオブヌカタ,牡3,57.0,岩田望,1:25.4,3/4,5,9.5,36.7,栗東上村,486(-6)
11,8,12,ナルキッソス,牡3,57.0,松山,1:25.4,アタマ,8,30.3,37.2,栗東吉岡,478(-6)
12,5,5,アンヘリータス,牝3,55.0,浜中,1:25.5,クビ,11,154.3,37.1,栗東吉村,414(-8)
