着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,クリノオリーブ,牝5,56.0,三浦,1:07.9,,5,8.4,35.7,栗東谷,460(-10)
2,1,1,ピコテンダー,牝4,56.0,荻野極,1:08.4,3,2,4.0,35.8,美浦上原佑,486(+6)
3,5,10,レイワサンサン,セ5,58.0,石田,1:08.6,1,13,85.5,36.0,栗東高柳大,502(0)
4,4,8,サンマルノヴェル,牡4,58.0,坂井,1:08.7,3/4,1,3.0,36.2,栗東大橋,520(+12)
5,8,16,ホウオウプレミア,牡7,58.0,岩田康,1:08.8,3/4,9,26.1,35.1,美浦奥村武,490(0)
6,7,13,フェンダー,牡5,58.0,西村淳,1:08.9,クビ,3,6.8,35.8,栗東柴田,528(+2)
7,5,9,スーパーバイザー,牡5,58.0,菊沢,1:08.9,クビ,11,38.0,36.5,美浦菊沢,472(-6)
8,3,5,ラヴァグロウ,牝6,56.0,丸田,1:09.0,3/4,15,311.9,35.5,美浦畠山,452(+12)
9,3,6,サヨノジャンボリー,牡4,58.0,大野,1:09.1,1/2,7,17.3,36.3,美浦小笠,482(+8)
10,1,2,ローマンレイク,牝5,56.0,Mデム,1:09.1,ハナ,10,34.5,36.4,栗東松永幹,434(+2)
11,4,7,ラーナローザ,牝4,56.0,木幡巧,1:09.1,クビ,6,16.8,35.9,美浦畠山,508(+11)
12,6,11,マフィン,牝5,56.0,杉原,1:09.3,1.1/4,16,340.6,35.4,美浦大和田,418(-8)
13,2,3,ショウナンラリー,牡4,58.0,池添,1:09.4,アタマ,8,25.5,37.3,美浦嘉藤,484(-2)
14,7,14,ホーリーブライト,牝5,56.0,木幡初,1:09.7,2,12,80.8,37.0,美浦竹内,448(-8)
15,2,4,ペプチドクレマチス,牝4,56.0,小崎,1:10.5,5,14,145.1,38.5,栗東畑端,452(+6)
中止,6,12,モリノレッドスター,牝5,56.0,丸山,,,4,7.9,,美浦鈴木伸,486(+4)
