券種,組み合わせ,配当,人気
単勝,8,820,6
複勝,8,260,6
複勝,7,150,1
複勝,1,350,7
枠連,5-6,530,1
馬連,7-8,1410,3
ワイド,7-8,590,4
ワイド,1-8,1600,22
ワイド,1-7,730,6
馬単,8-7,3460,10
3連複,1-7-8,3950,12
3連単,8-7-1,25320,71
