券種,組み合わせ,配当,人気
単勝,5,2570,10
複勝,5,570,10
複勝,12,220,3
複勝,10,130,1
枠連,3-6,7200,25
馬連,5-12,11590,36
ワイド,5-12,3230,41
ワイド,5-10,1170,12
ワイド,10-12,470,3
馬単,5-12,27760,78
3連複,5-10-12,9310,29
3連単,5-12-10,92680,290
