券種,組み合わせ,配当,人気
単勝,1,380,2
複勝,1,150,2
複勝,4,250,6
複勝,3,130,1
枠連,1-4,2580,10
馬連,1-4,2520,9
ワイド,1-4,880,14
ワイド,1-3,280,1
ワイド,3-4,670,8
馬単,1-4,4020,16
3連複,1-3-4,2340,5
3連単,1-4-3,13920,38
