馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クラージュミノル,牡3,荻野極,栗東・北出,,17.2,5,,,,532(0),,,,,,,ゴールドシップ,ブライアンズタイム,,
2,1,タイセイシンガー,牡3,藤懸,栗東・高野,,34.3,9,,,,530(0),,,,,,,シュヴァルグラン,Giant's Causeway,,
3,2,ラッキードラゴン,牡3,藤岡康,栗東・笹田,,76.4,12,,,,428(0),,,,,,,オルフェーヴル,グラスワンダー,,
4,2,オルトパラティウム,牡3,ルメー,栗東・安田翔,,3.5,2,,,,490(0),,,,,,,エピファネイア,ダンスインザダーク,,
5,3,ケイサンノーブル,牝3,国分優,栗東・畑端,,137.4,17,,,,440(0),,,,,,,タリスマニック,ブラックタイド,,
6,3,モーヴシルベストル,牝3,モリス,栗東・庄野,,67.6,11,,,,452(0),,,,,,,Le Havre,Smart Strike,,
7,4,ゼンノクレバー,牡3,横山典,栗東・四位,,19.2,6,,,,434(0),,,,,,,ドゥラメンテ,ハービンジャー,,
8,4,ジョニール,牝3,,栗東・森田,,11.5,4,,,,466(0),,,,,,,タリスマニック,ルーラーシップ,,
9,5,アルヴァレス,牡3,岩田康,美浦・奥村武,,89.8,14,,,,446(0),,,,,,,ビーチパトロール,マツリダゴッホ,,
10,5,オメガサミット,牡3,坂井,栗東・今野,,32.8,8,,,,472(0),,,,,,,ミッキーアイル,ステイゴールド,,
11,6,グランドフューチャ,牡3,和田竜,栗東・鈴木孝,,44.0,10,,,,478(0),,,,,,,エピファネイア,Polish Precedent,,
12,6,スマートワイス,牡3,武豊,栗東・大久保,,3.4,1,,,,478(0),,,,,,,ロードカナロア,ディープインパクト,,
13,7,ゼンダンキズナ,牝3,田中健,栗東・佐々木,,131.8,16,,,,466(0),,,,,,,キズナ,アルカセット,,
14,7,ホームアンドドライ,牡3,西村淳,栗東・高柳大,,23.5,7,,,,470(0),,,,,,,シュヴァルグラン,Shamardal,,
15,7,レッドアトレーヴ,牡3,戸崎圭,美浦・手塚,,3.6,3,,,,482(0),,,,,,,ロードカナロア,ディープインパクト,,
16,8,スズノレイライン,牡3,鮫島駿,栗東・平田,,77.2,13,,,,506(0),,,,,,,レイデオロ,ステイゴールド,,
17,8,インティメート,牝3,富田,栗東・西村,,104.3,15,,,,436(0),,,,,,,ディーマジェスティ,クロフネ,,
18,8,ナムラミック,牡3,松若,栗東・村山,,322.2,18,,,,498(0),,,,,,,デクラレーションオブウォー,ディープインパクト,,
