着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,マテンロウコマンド,牡3,57.0,松山,1:24.1,,8,36.0,36.8,栗東長谷川,512(+16)
2,4,7,ピエマンソン,牡3,57.0,池添,1:24.1,クビ,5,21.2,36.6,栗東平田,472(+4)
3,3,6,テーオーエルビス,牡3,57.0,鮫島駿,1:24.2,クビ,1,2.2,36.4,栗東高柳大,504(+8)
4,5,9,ヘニーガイスト,牡3,57.0,坂井,1:24.2,ハナ,2,2.6,36.1,美浦加藤征,514(0)
5,3,5,スカイブルー,牡3,57.0,西村淳,1:25.0,5,4,15.7,37.8,栗東杉山晴,514(+6)
6,1,1,サノノワンダー,牡3,56.0,☆田口,1:25.1,1,6,32.9,37.2,美浦栗田,532(+12)
7,7,14,フェスタリア,牡3,57.0,荻野極,1:25.2,1/2,14,135.8,37.0,美浦矢野,442(-12)
8,2,4,フェニーチェドーロ,牝3,55.0,A.ル,1:25.5,1.1/2,13,104.6,37.5,栗東宮本,448(-4)
9,6,12,ユウトザユウト,牡3,57.0,川田,1:25.6,3/4,3,6.3,38.0,栗東小崎,506(+2)
10,2,3,ケイアイマハナ,牡3,57.0,菱田,1:25.9,2,15,182.2,38.2,栗東村山,490(-2)
11,5,10,カペルブリュッケ,牡3,55.0,△高杉,1:26.0,1/2,11,74.0,37.8,栗東浜田,462(+6)
12,8,15,ダイシンリンク,牡3,54.0,▲川端,1:26.2,1.1/2,16,229.4,38.4,栗東森秀,446(-12)
13,4,8,トウタツ,牡3,57.0,幸,1:26.4,1,7,34.8,38.2,栗東大根田,498(-8)
14,7,13,シャドウキャッスル,牡3,57.0,北村友,1:27.1,4,12,76.4,39.7,栗東藤原,476(+20)
15,8,16,ミッドナイトゲイル,牝3,53.0,◇永島,1:28.2,7,10,73.5,40.6,栗東小栗,476(+14)
16,1,2,アートコレクション,牡3,57.0,角田和,1:31.3,大,9,62.9,43.8,栗東角田,488(+8)
