馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダスク,牡4,武藤,美浦・戸田,先行,58.5,12,9,,37.8,462(-4),東京,153,中21週,Y,,3,シニスターミニスター,テイエムオペラオー,
2,2,ベルウッドグラス B,牡4,木幡巧,美浦・牧,先行,8.5,4,13,,40.6,494(+8),東京,125,中17週,Y,,3,パイロ,キングカメハメハ,
3,2,フジマサインパクト B,牡6,鮫島駿,美浦・菊川,追込,32.6,10,4,,37.1,430(+8),中京,56,中7週,Y,,3,ディープインパクト,Sligo Bay,
4,3,ビップスコーピオン,牡4,戸崎圭,美浦・田島,差し,14.8,6,3,,38.0,456(0),中京,56,中7週,Y,,3,サトノクラウン,ゼンノロブロイ,
5,3,ローズボウル B,牡6,石橋脩,美浦・林,差し,118.1,14,11,,36.5,514(+4),東京,153,中21週,Y,,3,キズナ,エンパイアメーカー,
6,4,オメガタキシード,セ4,ルメー,栗東・松永幹,差し,2.4,1,2,,37.5,448(+4),中山,27,中3週,Y,,3,ハービンジャー,デュランダル,
7,4,ダノンブレット B,牡6,横山典,美浦・菊沢,差し,6.1,3,3,,36.0,524(+2),中京,33,中4週,Y,,3,キングカメハメハ,ハーツクライ,
8,5,キタサンドーシン B,牡5,北村宏,美浦・奥村武,先行,24.7,8,11,,38.9,482(+6),新潟,77,中10週,Y,,3,キタサンブラック,キングヘイロー,
9,5,アースライザー B,セ7,内田博,美浦・鈴木慎,差し,272.1,15,8,,38.1,492(+8),新潟,49,中6週,Y,,3,アイルハヴアナザー,メイショウサムソン,
10,6,ホウオウフウジン,牡5,石川,美浦・稲垣,逃げ,50.4,11,15,,39.9,518(+2),新潟,77,中10週,Y,,3,ロードカナロア,クロフネ,
11,6,ペイシャモノノフ B,牡4,池添,栗東・畑端,,19.6,7,10,,38.0,472(-6),中京,33,中4週,Y,,3,ニシケンモノノフ,フリオーソ,
12,7,マテンロウガイ,牡4,角田和,栗東・角田,差し,6.1,2,2,,38.4,504(0),中京,56,中7週,Y,,3,リアルスティール,エンパイアメーカー,
13,7,デルマオニキス,牡7,,美浦・勢司,差し,105.8,13,6,,37.0,494(-2),中山,27,中3週,Y,,3,オンファイア,キングカメハメハ,
14,8,セブンスレター,セ5,吉田豊,美浦・高橋文,差し,29.3,9,4,,37.6,488(+10),新潟,77,中10週,Y,,3,コパノリッキー,ナリタブライアン,
15,8,ネッケツシャチョウ,牡4,荻野琢,栗東・藤沢,先行,9.1,5,3,,37.0,552(+18),東京,153,中21週,Y,,3,リオンディーズ,シンボリクリスエス,
