馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ブロッケンボウ,牡3,戸崎圭,栗東・佐々木,先行,14.0,7,1,3歳未勝利,36.5,466(+2),中京,28,中3週,Y,,3,タリスマニック,ゼンノロブロイ,
2,2,ショウナンハウル,牡3,吉田豊,栗東・松下,追込,56.0,10,14,3歳1勝クラス,38.6,484(-14),阪神,34,中4週,Y,,3,レイデオロ,ディープインパクト,
3,3,コスモレオナルド,牡3,石川,美浦・鹿戸,差し,15.6,8,3,,35.8,452(-4),中京,27,中3週,Y,,3,ゴールドシップ,アグネスタキオン,
4,4,サツキノジョウ,牝3,三浦,美浦・武井,先行,73.4,11,5,,36.4,434(-2),中山,27,中3週,Y,,3,レイデオロ,フジキセキ,
5,5,ゴールドブレス,牡3,坂井,栗東・西園翔,先行,8.2,5,1,3歳未勝利,35.9,440(+2),小倉,69,中9週,Y,,2,ゴールドシップ,ロージズインメイ,
6,6,エラン,牡3,岩田康,美浦・蛯名正,先行,8.1,4,1,3歳未勝利,34.9,458(+2),中山,20,中2週,Y,,3,ラブリーデイ,ディープインパクト,
7,6,カフェグランデ,牡3,北村宏,美浦・嘉藤,差し,4.0,2,4,,33.3,460(+2),東京,83,中11週,Y,,3,レイデオロ,マンハッタンカフェ,
8,7,レイデラルース,牡3,津村,美浦・手塚,先行,28.0,9,9,,35.4,486(-6),中山,21,中2週,Y,,3,レイデオロ,ダイワメジャー,
9,7,リアレスト,牡3,田辺,美浦・尾関,先行,6.5,3,6,,35.7,508(-2),中京,27,中3週,Y,,3,リアルスティール,ワークフォース,
10,8,リアルファインド,牡3,柴田大,美浦・栗田,先行,9.1,6,1,3歳未勝利,34.3,506(0),東京,63,中8週,Y,,3,リアルスティール,クロフネ,
11,8,クラッシファイド,牡3,浜中,美浦・黒岩,,3.4,1,2,,34.2,470(-8),東京,76,中10週,Y,,2,リアルスティール,ディスクリートキャット,
