馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ハヤブサオヒメサマ,牝3,河原田,栗東・渡辺,,18.2,8,1,3歳未勝利,38.9,450(+8),中京,134,中18週,Y,,3,ロードカナロア,アグネスタキオン,,B
2,1,カレンナオトメ,牝4,,美浦・小野,差し,305.4,13,10,3歳以上1勝クラス,37.0,416(-4),福島,13,中1週,Y,,3,カレンブラックヒル,チーフベアハート,,
3,2,アンリーベイビー,牝4,西村淳,栗東・茶木,先行,18.1,7,3,3歳以上1勝クラス,37.2,438(+2),京都,29,中3週,Y,,3,ロードカナロア,スズカマンボ,,
4,2,ハイゼンスレイ,牝3,ジェル,栗東・畑端,差し,11.8,4,4,3歳以上1勝クラス,38.9,480(-2),福島,21,中2週,Y,,2,ディスクリートキャット,ディープスカイ,,
5,3,ワキノノーブル,牝4,川端,栗東・宮本,先行,420.3,15,12,3歳以上1勝クラス,39.6,466(+2),中京,120,中16週,Y,,3,トウケイヘイロー,スペシャルウィーク,,
6,3,ウィンターサン,牝3,佐々木,美浦・加藤征,先行,40.6,10,9,3歳以上1勝クラス,41.3,440(-10),札幌,92,中12週,Y,,3,サンダースノー,Oasis Dream,,
7,4,ヒミノエトワール,牝3,池添,栗東・宮地,先行,2.0,1,2,3歳以上1勝クラス,37.0,466(+2),京都,64,中8週,Y,,3,パイロ,マンハッタンカフェ,,
8,4,カンカール,牝4,松本,栗東・藤野,差し,270.9,12,8,3歳以上1勝クラス,36.1,466(+2),京都,29,中3週,Y,,3,シャンハイボビー,ネオユニヴァース,,B
9,5,ビアフォーナウ,牝4,,美浦・池上,差し,86.1,11,7,3歳以上1勝クラス,34.9,464(-4),福島,22,中2週,Y,,3,バトルプラン,ダノンシャンティ,,
10,5,エコロカレン,牝4,柴田裕,栗東・秋山,差し,500.1,16,11,3歳以上1勝クラス,38.8,492(+6),福島,28,中3週,Y,,3,ロージズインメイ,ブラックホーク,,B
11,6,マーゴットレーヴ,牝5,古川奈,美浦・伊坂,差し,15.5,6,6,3歳以上1勝クラス,35.4,472(-4),東京,35,中4週,Y,,3,エスポワールシチー,メイショウボーラー,,
12,6,ララバッカナール,牝4,川田,栗東・佐藤悠,先行,5.1,2,3,4歳以上1勝クラス,38.0,476(+30),阪神,280,中39週,Y,Y,3,ヘニーヒューズ,ダンスインザダーク,,
13,7,ホウオウショコラ,牝3,坂井,美浦・大竹,先行,14.2,5,16,,38.0,476(-2),福島,28,中3週,Y,,3,ゴールドドリーム,マイネルラヴ,,
14,7,ユージュアーナ,牝3,亀田,栗東・奥村豊,,26.7,9,8,3歳以上1勝クラス,39.7,464(+2),福島,13,中1週,Y,,3,リアルスティール,キングカメハメハ,,
15,8,リヤンドゥミラクル,牝4,岩田康,美浦・和田勇,差し,365.7,14,9,マルチヒー,39.9,446(-2),浦和,73,中9週,,,2,ルーラーシップ,ハーツクライ,,
16,8,アクアマリーナ,牝3,岩田望,美浦・伊坂,,7.2,3,15,3歳以上1勝クラス,40.4,460(-4),中山,71,中9週,Y,,2,シニスターミニスター,キングヘイロー,,
