馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シュヴァルツナーガ,牝4,柴田大,美浦・畠山,先行,127.5,12,1,C4組,38.0,424(+5),笠松,86,中11週,,,0,ビーチパトロール,メイショウオウドウ,,
2,2,レジュークレール,牝4,菊沢,美浦・青木,差し,39.8,9,7,JRA交流,40.6,436(-7),園田,38,中4週,,,2,シニスターミニスター,マーベラスサンデー,,
3,3,クリノユキツバキ,牝5,石田,美浦・天間,差し,164.0,13,10,3歳以上1勝クラス,38.5,442(-4),東京,14,中1週,Y,,3,フリオーソ,フジキセキ,,
4,4,バイロイト,牝5,大江比,美浦・栗田,,5.4,3,11,4歳以上1勝クラス,41.8,494(+14),小倉,119,中16週,Y,,3,スクリーンヒーロー,シングスピール,,
5,4,アパイシュナール,牝3,戸崎圭,美浦・田村,先行,4.3,2,1,3歳未勝利,39.7,450(0),新潟,43,中5週,Y,,3,シニスターミニスター,キングカメハメハ,,
6,5,リーチユアドリーム,牝3,,美浦・黒岩,差し,6.1,4,10,3歳1勝クラス,38.7,420(-2),京都,56,中7週,Y,,3,マインドユアビスケッツ,Frankel,,B
7,5,サイモンブーケ,牝4,西塚,栗東・梅田,差し,112.8,11,3,金沢城賞,38.9,502(-18),金沢,19,中2週,,,2,ダイワメジャー,ロージズインメイ,,B
8,6,サンロレンツォ,牝3,三浦,美浦・武藤,差し,6.2,5,1,3歳未勝利,36.9,494(+6),東京,43,中5週,Y,,3,シャンハイボビー,フジキセキ,,
9,6,エスジースパークル,牝4,横山琉,美浦・鈴木慎,差し,17.0,6,6,4歳以上1勝クラス,36.3,460(+4),東京,64,中8週,Y,,3,パイロ,ダイワメジャー,,
10,7,ノーブルミステリー,牝4,石神道,美浦・菊川,差し,32.0,7,8,4歳以上1勝クラス,36.4,442(-4),新潟,50,中6週,Y,,3,ディーマジェスティ,Mt. Livermore,,
11,7,フェデラルスタイル,牝3,藤田菜,美浦・鈴木伸,先行,60.4,10,14,3歳1勝クラス,38.6,390(+6),東京,70,中9週,Y,,3,ニューイヤーズデイ,ゴールドアリュール,,
12,8,ローズパンラズナ,牝3,荻野極,美浦・鹿戸,差し,2.9,1,3,3歳以上1勝クラス,36.4,438(+2),東京,14,中1週,Y,,3,ホッコータルマエ,Bernardini,,
13,8,トゥピ,牝4,江田照,美浦・田村,差し,39.3,8,13,3歳以上1勝クラス,37.1,464(0),東京,21,中2週,Y,,3,シニスターミニスター,チーフベアハート,,
