着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,レオノーレ,牝4,56.0,三浦,1:21.9,,4,7.8,35.1,栗東安田隆,494(+16)
2,4,6,レイニーデイ,牡5,58.0,丸田,1:22.4,3,7,10.5,35.8,美浦田村,552(+12)
3,5,7,リンカーンテソーロ,牡5,58.0,木幡巧,1:22.5,1/2,11,73.6,35.2,美浦加藤士,470(+2)
4,1,1,スプラウティング,牡4,58.0,田辺,1:22.6,クビ,1,4.2,36.2,栗東西園正,512(-2)
5,8,13,インヴァリアンス,セ5,58.0,藤岡佑,1:22.6,クビ,14,121.3,35.6,美浦尾関,486(-4)
6,6,10,ウナギノボリ,牡4,58.0,菅原明,1:22.8,1.1/4,6,10.1,34.9,栗東音無,476(+2)
7,7,12,シャンブル,牝5,56.0,戸崎圭,1:22.8,アタマ,2,4.6,35.4,栗東吉村,510(-2)
8,5,8,サンカルパ,牝4,56.0,津村,1:22.9,3/4,8,12.6,36.1,美浦田中博,500(+10)
9,6,9,ウラヤ,牡4,58.0,団野,1:23.1,3/4,9,14.6,35.6,栗東野中,478(0)
10,3,3,イグザルト,牡4,58.0,内田博,1:23.2,クビ,5,8.8,35.9,美浦田中剛,504(0)
11,2,2,ライフレッスンズ,牡6,58.0,永野,1:23.3,3/4,10,45.0,36.3,美浦国枝,492(-8)
12,3,4,ハチメンロッピ,牡3,56.0,原,1:23.7,2.1/2,3,6.7,36.2,美浦矢野,500(+4)
13,4,5,アメリカンファクト,牡8,58.0,柴田善,1:23.8,1/2,13,85.7,37.3,美浦戸田,510(+2)
14,8,14,アウリガテソーロ,牡5,58.0,大野,1:26.0,大,12,74.8,38.8,美浦加藤士,530(+20)
