コーナー,通過順
1コーナー,"6(8,10)(5,7,18)11,3(4,13,16)9,14(1,12,17)2-15"
2コーナー,"6(8,10)(5,7,18)11(3,4,16)(9,13,17)14(1,12)-2,15"
3コーナー,"6,8(7,10)(5,11,18)(3,4,13,16,17)(9,14,12)(1,2,15)"
4コーナー,"6(7,8,10)(11,18)(5,16)(4,17)3(14,13,12)9(2,15)1"
