コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"13,16(1,11)4(2,7,14)(10,15)(3,6)(12,5,9)8"
4コーナー,"(*13,16)(1,11)(4,14)(2,7)(6,15)10(3,9)(12,5,8)"
