着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,フリッカージャブ,牡4,57.5,松山,1:08.0,,1,3.0,34.8,栗東西園翔,508(-2)
2,2,2,ジェニファー,牝5,50.0,田山,1:08.0,クビ,9,18.8,34.6,栗東浜田,466(0)
3,6,9,ヨシノイースター,牡8,58.0,田辺,1:08.1,クビ,4,8.5,34.5,栗東中尾,486(-10)
4,8,13,イツモニコニコ,牝5,53.0,藤懸,1:08.4,1.3/4,12,35.5,34.5,栗東浜田,504(+6)
5,4,5,アブキールベイ,牝4,55.5,西村淳,1:08.6,1.1/4,6,14.3,34.5,栗東坂口,430(-12)
6,7,10,サウンドモリアーナ,牝4,55.0,吉村,1:08.6,クビ,8,18.2,35.2,栗東武英,450(+2)
7,4,4,アンクルクロス,牡5,56.0,松若,1:08.6,アタマ,3,8.1,34.4,栗東高橋亮,478(+2)
8,1,1,ランフォーヴァウ,牝4,54.0,石川,1:08.9,1.1/2,10,25.7,35.1,栗東福永,458(+12)
9,7,11,ヤマニンアルリフラ,牡5,57.5,団野,1:09.0,3/4,5,11.4,34.7,栗東斉藤崇,504(+9)
10,5,7,デアヴェローチェ,牝3,53.0,川田,1:09.0,クビ,2,4.2,34.5,栗東上村,464(+6)
11,5,6,オタルエバー,牡7,56.0,角田和,1:09.6,3.1/2,11,29.5,36.0,栗東中竹,500(-4)
12,3,3,プロトポロス,牡6,53.0,幸,1:10.1,3,13,47.3,36.8,栗東西村,492(0)
13,6,8,アメリカンビキニ,牝4,51.0,酒井,1:13.2,大,7,15.2,40.1,栗東斉藤崇,512(-6)
