券種,組み合わせ,配当,人気
単勝,5,5760,9
複勝,5,740,9
複勝,4,170,2
複勝,10,350,6
枠連,4-5,10410,21
馬連,4-5,6030,21
ワイド,4-5,2030,22
ワイド,5-10,6000,42
ワイド,4-10,760,9
馬単,5-4,13590,42
3連複,4-5-10,22190,57
3連単,5-4-10,166920,362
