着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,アクションプラン,牡3,57.0,マーカ,1:53.5,,2,4.6,39.0,美浦池上,518(+16)
2,3,5,ミスティックロア,牡3,57.0,坂井,1:53.9,2.1/2,1,2.4,38.9,栗東矢作,520(0)
3,4,8,ヤウガウ,セ6,58.0,丸田,1:54.3,2.1/2,16,379.1,38.9,美浦金成,496(+12)
4,3,6,ジャスパーバローズ,牡3,57.0,松山,1:54.3,ハナ,5,12.9,39.2,栗東清水久,512(+8)
5,8,16,メイショウホオズキ,牝5,56.0,田辺,1:54.4,クビ,10,84.1,39.7,美浦高柳瑞,484(+6)
6,2,3,サイモンルモンド,セ6,58.0,原,1:54.4,クビ,15,358.9,39.1,美浦小桧山,468(+8)
7,4,7,パーサヴィアランス,牡4,58.0,三浦,1:54.4,ハナ,4,12.7,39.3,栗東西村,464(+2)
8,7,14,エスティメート,牡4,58.0,杉原,1:54.5,1/2,6,15.7,39.8,美浦大和田,480(+22)
9,5,9,デルマタモン,牡5,58.0,北村宏,1:54.6,1/2,14,229.7,39.1,美浦勢司,516(+8)
10,5,10,ガルヴィハーラ,牡7,58.0,鮫島駿,1:54.7,3/4,13,143.0,39.4,美浦萩原,488(-4)
11,7,13,ピオノノ,牡6,58.0,モリス,1:55.2,2.1/2,9,83.5,40.6,美浦奥村武,528(+12)
12,2,4,グランサバナ,牡3,57.0,Hドイ,1:55.5,2,3,4.7,41.2,美浦田村,504(+4)
13,1,2,ヒューゴ,牡3,57.0,ムルザ,1:55.8,1.1/2,7,21.4,41.0,美浦加藤征,452(+2)
14,6,12,リースタル,牝4,56.0,菅原明,1:55.9,クビ,8,30.7,41.5,栗東森田,440(-2)
15,6,11,サクセスエース,牡5,58.0,丹内,1:55.9,クビ,12,99.9,41.3,美浦竹内,490(+6)
16,1,1,グラシアス,牡3,57.0,大野,1:59.2,大,11,88.8,44.9,美浦中舘,454(+8)
