券種,組み合わせ,配当,人気
単勝,2,280,1
複勝,2,130,2
複勝,11,120,1
複勝,15,170,3
枠連,1-6,430,1
馬連,2-11,490,1
ワイド,2-11,220,1
ワイド,2-15,420,3
ワイド,11-15,300,2
馬単,2-11,850,1
3連複,2-11-15,940,1
3連単,2-11-15,3030,1
