着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,セイウンハーデス,牡6,57.0,幸,1:43.9,,6,13.2,34.3,栗東橋口,482(-6)
2,2,4,ドゥラドーレス,牡6,57.0,ルメー,1:44.2,1.3/4,1,3.7,34.1,美浦宮田,502(0)
3,3,6,トーセンリョウ,牡6,57.0,団野,1:44.4,1.1/2,10,28.9,34.1,美浦加藤征,462(0)
4,4,8,クルゼイロドスル,牡5,57.0,横山武,1:44.4,アタマ,4,6.9,35.0,栗東高橋忠,496(-6)
5,4,7,コントラポスト,牡5,57.0,田辺,1:44.5,クビ,8,18.3,34.9,美浦菊沢,474(+2)
6,8,17,ダノンエアズロック,牡4,57.0,レーン,1:44.7,1.1/4,2,5.5,35.3,美浦堀,498(-2)
7,6,12,ディープモンスター,牡7,57.0,ディー,1:44.7,クビ,7,16.0,34.8,栗東池江,470(+6)
8,2,3,エヒト,牡8,57.0,古川吉,1:45.0,1.3/4,15,161.9,35.1,栗東森秀,464(-2)
9,7,14,デビットバローズ,セ6,57.0,岩田望,1:45.1,1/2,5,7.1,35.9,栗東上村,504(-2)
10,7,15,カラテ,牡9,57.0,杉原,1:45.2,1/2,13,109.6,35.3,栗東東田,542(0)
11,6,11,トップナイフ,牡5,57.0,横山和,1:45.3,3/4,11,38.2,36.3,栗東昆,492(-4)
12,3,5,コレペティトール,セ5,57.0,柴田裕,1:45.5,3/4,17,385.5,35.2,栗東中竹,468(-10)
13,1,2,シュトラウス,牡4,57.0,北村宏,1:45.5,クビ,3,5.7,36.7,美浦武井,524(0)
14,1,1,キョウエイブリッサ,牡5,57.0,津村,1:45.6,クビ,12,60.8,35.2,美浦武市,492(+4)
15,5,9,ラケマーダ,牡5,57.0,鮫島駿,1:46.2,3.1/2,16,188.3,36.1,栗東千田,502(+6)
16,5,10,ジューンテイク,牡4,59.0,藤岡佑,1:46.3,3/4,9,24.6,36.5,栗東武英,488(-8)
17,8,18,ビーアストニッシド,牡6,58.0,西村太,1:47.1,5,18,387.2,37.9,美浦堀内,476(0)
18,7,13,メイショウチタン,牡8,57.0,吉田豊,1:47.7,3.1/2,14,110.1,38.8,栗東本田,482(+8)
