馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ホテルストリート,牝3,丹内,美浦・伊藤大,先行,5.1,2,5,3歳未勝利,38.7,488(-2),東京,61,中8週,Y,,3,オルフェーヴル,ヨハネスブルグ,,
2,2,アメジストブルー,牝3,和田陽,栗東・浜田,先行,153.3,13,13,3歳未勝利,37.1,466(+2),京都,98,中13週,Y,,3,アジアエクスプレス,シンボリクリスエス,,B
3,2,アンミックス,牝3,西塚,栗東・高柳大,先行,8.5,5,5,3歳未勝利,40.1,442(0),阪神,29,中3週,Y,,2,パイロ,ヨハネスブルグ,,
4,3,クッカユフラ,牝3,斎藤,美浦・池上,差し,55.8,11,8,2歳新馬,40.7,444(-10),福島,154,中21週,Y,,1,マジェスティックウォリアー,ディープインパクト,,
5,3,オリエンタルガール,牝3,石田,美浦・相沢,先行,161.6,14,9,3歳未勝利,42.9,382(-12),中山,97,中13週,Y,,3,カリフォルニアクローム,オルフェーヴル,,
6,4,ベッラモレーン,牝3,鷲頭,美浦・矢野,差し,16.6,6,11,3歳未勝利,35.1,460(+2),中山,92,中12週,Y,,2,アジアエクスプレス,エンパイアメーカー,,
7,4,モチモチチャン,牝3,杉原,栗東・西村,差し,54.2,10,7,3歳未勝利,39.9,466(+6),小倉,77,中10週,Y,,3,デクラレーションオブウォー,ジャスタウェイ,,
8,5,クラックアスマイル,牝3,上里,美浦・田島,追込,180.2,15,16,3歳未勝利,38.4,410(-6),東京,71,中9週,Y,,1,マインドユアビスケッツ,Ready's Image,,
9,5,フィアスゲイル,牝3,舟山,栗東・柴田,差し,41.9,7,12,2歳未勝利,40.9,480(+10),京都,133,中18週,Y,,3,ドレフォン,ダイワメジャー,,
10,6,ムーヴザニードル,牝3,小沢,栗東・緒方,,52.0,9,,,,484(0),,,,,,,ファインニードル,Pivotal,,
11,6,エアトベーレ,牝3,嶋田,美浦・手塚久,先行,2.5,1,3,3歳未勝利,38.0,412(+8),中京,21,中2週,Y,,3,レイデオロ,ディープインパクト,,
12,7,ドルマバフチェ,牝3,丸田,美浦・千葉,差し,46.1,8,,,0.0,408(-14),小倉,49,中6週,Y,,3,Palace Pier,Smart Strike,,
13,7,シンデレラガール,牝3,松若,栗東・西園翔,,5.9,4,3,3歳未勝利,35.5,428(-4),中京,21,中2週,Y,,3,サングレーザー,オルフェーヴル,,
14,8,アーティラリー,牝3,菊沢,美浦・松山,差し,5.2,3,5,3歳未勝利,39.9,486(-6),中山,28,中3週,Y,,3,ホッコータルマエ,ゴールドアリュール,,
15,8,ノヴァキュライト,牝3,古川奈,栗東・高橋忠,追込,130.7,12,15,2歳新馬,44.6,504(0),阪神,113,中15週,Y,,1,ブリックスアンドモルタル,キングカメハメハ,,
