着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,デビットバローズ,牡4,57.0,岩田望,1:45.9,,6,16.1,33.6,栗東上村,512(+16)
2,7,8,ジュンブロッサム,牡4,57.0,坂井,1:46.0,1/2,1,2.4,33.1,栗東友道,480(+6)
3,3,3,マテンロウスカイ,セ4,57.0,横山典,1:46.2,1.1/2,3,6.5,33.4,栗東松永幹,486(+4)
4,6,6,ロワンディシー,牡5,58.0,秋山真,1:46.3,クビ,4,10.3,33.7,栗東北出,450(-8)
5,1,1,ロン,牝4,55.0,武豊,1:46.4,3/4,2,2.4,33.9,栗東石橋,510(0)
6,8,10,サトノペルセウス,セ5,58.0,福永,1:46.7,1.3/4,5,11.8,34.0,栗東藤原,490(+2)
7,7,7,ヒルノショパン,牡4,57.0,古川吉,1:46.7,クビ,9,117.9,34.3,栗東昆,444(0)
8,5,5,アトミカ,牝8,56.0,団野,1:47.0,1.3/4,10,255.3,34.2,栗東笹田,442(-10)
9,4,4,エーティーソブリン,牡5,58.0,ムルザ,1:47.2,1,7,52.8,34.1,栗東武英,488(0)
10,8,9,カルタゴ,牝5,56.0,国分恭,1:47.2,クビ,8,101.4,34.7,美浦小島,462(-2)
