着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,6,ヴァイルマティ,牝3,54.0,丹内,1:59.1,,4,12.9,35.1,美浦鹿戸,502(+6)
2,5,9,メイショウノブカ,牝3,54.0,江田照,1:59.3,1,2,5.0,34.8,栗東本田,510(+6)
3,2,2,キヨラ,牝5,56.0,菊沢,1:59.3,ハナ,15,95.8,35.0,美浦堀内,480(+8)
4,2,3,ジェモロジー,牝3,54.0,北村友,1:59.3,クビ,1,2.1,35.5,栗東橋口,490(0)
5,4,7,ローブエリタージュ,牝4,56.0,武藤,1:59.4,クビ,6,19.4,35.0,美浦手塚,404(+4)
6,3,5,クインズカムイ,牝3,54.0,秋山真,1:59.5,1/2,12,35.9,34.9,美浦加藤征,472(+6)
7,1,1,アドマイヤサジー,牝3,54.0,大野,1:59.5,クビ,9,30.4,34.9,美浦宮田,426(-6)
8,5,8,レシプロシティ,牝3,54.0,斎藤,1:59.6,クビ,8,28.8,35.5,美浦田村,454(-6)
9,7,13,ルージュクレセント,牝3,54.0,佐々木,2:00.1,3.1/2,5,19.0,35.8,美浦国枝,452(-14)
10,3,4,トリオンファルマン,牝3,54.0,角田和,2:00.4,2,7,24.9,36.4,栗東笹田,426(-6)
11,8,15,セルケト,牝4,56.0,荻野極,2:00.5,1/2,11,34.4,36.7,栗東斉藤崇,498(+2)
12,8,14,イージーオンミー,牝3,54.0,吉田隼,2:00.8,2,14,52.0,36.9,美浦中舘,428(-12)
13,6,10,オブリクア,牝3,54.0,丸山,2:00.8,ハナ,10,33.9,37.2,美浦萩原,462(+2)
14,7,12,エルチェリーナ,牝3,54.0,石橋脩,2:01.2,2.1/2,3,6.1,37.1,栗東高野,488(+4)
15,6,11,ウインレイアー,牝3,54.0,黛,2:01.4,1.1/4,13,46.6,37.2,美浦和田雄,444(+8)
