着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,ダノンセシボン,牝4,56.0,坂井,0:57.2,,1,2.8,34.9,栗東千田,490(-6)
2,6,7,エコロアイ,牝4,56.0,西村淳,0:57.5,2,2,3.7,35.2,栗東森秀,516(0)
3,8,12,クロデメニル,牝5,56.0,永島,0:57.5,ハナ,7,18.8,35.1,栗東森秀,494(-18)
4,8,11,ペプチドヤマト,牡5,58.0,小沢,0:57.8,1.1/2,6,12.9,34.9,栗東武英,484(-8)
5,5,6,メイショウフジタカ,牡6,58.0,幸,0:57.9,クビ,8,28.3,35.0,栗東飯田,490(-6)
6,4,4,メルシー,牝5,56.0,荻野極,0:58.0,3/4,10,62.9,35.4,栗東今野,440(+6)
7,1,1,アルムラトゥール,牡4,58.0,和田竜,0:58.2,1.1/4,5,11.2,35.3,栗東川村,494(0)
8,7,10,オーロベルディ,牝5,56.0,松山,0:58.6,2.1/2,3,5.0,35.9,栗東緒方,500(+2)
9,3,3,ラインガルーダ,牡7,58.0,田口,0:58.7,クビ,4,8.5,36.1,栗東長谷川,468(-4)
10,6,8,スキピオ,牡6,58.0,団野,0:58.9,1.1/4,9,31.1,36.3,栗東浜田,490(-6)
11,7,9,ジェットエンブレム,牡6,58.0,西塚,1:01.1,大,11,91.6,37.9,栗東石坂,530(-6)
除外,2,2,ユウグロスファクタ,牝5,56.0,松本,,,,,,栗東新谷,502(-4)
