コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"8(10,14)(2,1)16(4,13)(5,6)(3,15,12)(7,11)9"
4コーナー,"(*8,10)14(2,1,16)4,13(5,6)12,3(15,11)7,9"
