券種,組み合わせ,配当,人気
単勝,5,2350,7
複勝,5,330,7
複勝,11,110,1
複勝,1,180,3
枠連,5-8,500,3
馬連,5-11,1830,6
ワイド,5-11,540,6
ワイド,1-5,1270,17
ワイド,1-11,250,1
馬単,5-11,5800,19
3連複,1-5-11,2810,9
3連単,5-11-1,35660,117
