馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヤマニンデンファレ,牝5,江田照,美浦・辻,差し,36.4,12,14,,37.6,492(+4),中山,182,中25週,Y,Y,3,ローエングリン,ダイワメジャー,
2,2,スパイラルノヴァ,牡5,内田博,栗東・藤岡,先行,12.8,5,14,,34.8,482(+10),東京,85,中11週,Y,,3,キズナ,Teofilo,
3,2,ノワールドゥジェ,牝5,北村宏,美浦・宮田,差し,62.2,14,14,,34.2,484(-10),新潟,49,中6週,Y,,3,ハーツクライ,シングスピール,
4,3,サザンナイツ,セ5,津村,美浦・林,,21.3,10,16,,37.7,450(+4),東京,99,中13週,Y,,3,トーセンラー,Rip Van Winkle,
5,3,インザオベーション,牝4,石川,栗東・武幸,先行,14.0,6,1,,34.5,470(-6),札幌,57,中7週,Y,,3,ハーツクライ,Exceed And Excel,
6,4,デコラシオン B,牡4,戸崎圭,美浦・高木,差し,4.6,2,4,,33.5,508(0),東京,85,中11週,Y,,3,ロードカナロア,Acatenango,
7,4,デビットバローズ,牡4,菅原明,栗東・上村,,9.2,4,,,,512(+6),阪神,92,中12週,Y,,3,ロードカナロア,サンデーサイレンス,
8,5,バルサムノート,牡3,松岡,栗東・高野,先行,3.0,1,4,,34.9,492(+2),福島,77,中10週,Y,,3,モーリス,ダイワメジャー,
9,5,カランドゥーラ,牡5,田辺,美浦・蛯名正,差し,26.0,11,6,,34.3,494(+2),札幌,50,中6週,Y,,3,モーリス,ディープインパクト,
10,6,モカフラワー,牝4,丸山,美浦・相沢,差し,16.4,7,11,,35.1,460(+4),札幌,50,中6週,Y,,3,スクリーンヒーロー,キングヘイロー,
11,6,エリオトローピオ,牝4,三浦,美浦・深山,先行,63.6,15,13,,36.3,414(+6),札幌,50,中6週,Y,,3,ゴールドシップ,ジェイドロバリー,
12,7,パープルレディー,牝5,佐々木,美浦・奥村武,差し,56.9,13,5,,35.7,418(+4),福島,71,中9週,Y,,3,ディープインパクト,ホワイトマズル,
13,7,カヨウネンカ,牝4,,美浦・斎藤誠,差し,20.0,8,12,,36.3,462(0),札幌,50,中6週,Y,,3,ゴールドシップ,ゼンノエルシド,
14,8,ウインリブルマン,牡5,丹内,栗東・飯田雄,先行,21.1,9,2,,36.4,514(+2),小倉,35,中4週,Y,,3,エピファネイア,ダンスインザダーク,
15,8,ボーンディスウェイ,牡4,石橋脩,美浦・牧,先行,7.2,3,8,,34.4,486(-4),東京,112,中15週,Y,,3,ハーツクライ,プラティニ,
