馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マルモリトマホーク,牡3,田口,栗東・大橋,,95.7,12,,,,500(0),,,,,,,ホークビル,Tale of the Cat,,
2,1,ジャミラヌール,牝3,戸崎圭,美浦・高柳瑞,,18.4,7,,,,466(0),,,,,,,Uncle Mo,Midnight Lute,,
3,2,ユウトザイースト,牡3,モリス,栗東・千田,,110.6,14,,,,534(0),,,,,,,エスポワールシチー,フレンチデピュティ,,
4,2,サンライズソレイユ,牡3,川田,栗東・矢作,,2.6,1,,,,512(0),,,,,,,キズナ,Scat Daddy,,
5,3,ジーティースピード,牝3,松山,栗東・矢作,,7.5,4,,,,520(0),,,,,,,Into Mischief,Afleet Alex,,
6,3,モズクマチー,牝3,団野,栗東・中尾,,110.4,13,,,,478(0),,,,,,,グランプリボス,Bernardini,,
7,4,オウケンボス,牡3,鮫島良,栗東・牧浦,,56.2,10,,,,520(0),,,,,,,ホッコータルマエ,バゴ,,
8,4,ケアラウレア,牝3,坂井,栗東・田中克,,6.6,3,,,,460(0),,,,,,,Quality Road,ハードスパン,,
9,5,シントーキズナ,牝3,角田河,栗東・北出,,284.8,15,,,,506(0),,,,,,,デクラレーションオブウォー,ストロングリターン,,
10,5,アドマイヤエイジア,牡3,今村,栗東・大久保,,69.2,11,,,,512(0),,,,,,,ホッコータルマエ,タニノギムレット,,
11,6,ゼットサンダー,牡3,古川吉,栗東・宮,,290.5,16,,,,514(0),,,,,,,サンダースノー,ワークフォース,,
12,6,ノウリッジズパワー,牡3,西村淳,栗東・長谷川,,3.8,2,,,,462(0),,,,,,,シニスターミニスター,クロフネ,,
13,7,ショウナンハルク,牡3,岩田康,美浦・栗田,,20.4,8,,,,494(0),,,,,,,キズナ,Northern Afleet,,
14,7,メイショウエレジー,牝3,酒井,栗東・角田,,12.1,5,,,,460(0),,,,,,,マジェスティックウォリアー,ダイワメジャー,,
15,8,ワンダーハヤセ,牡3,高倉,栗東・渡辺,,50.7,9,,,,520(0),,,,,,,アニマルキングダム,デヒア,,
16,8,メイショウロッキー,牡3,和田竜,栗東・飯田祐,,16.1,6,,,,476(0),,,,,,,サンダースノー,キングカメハメハ,,
