コーナー,通過順
1コーナー,"3(6,7,13)-1(5,12)11,8-9(2,10)4"
2コーナー,"3(6,7)13(1,5)12,11,8-(9,2,10)4"
3コーナー,"3(6,7)13(1,5,10)11(8,12)4(9,2)"
4コーナー,"(3,*6,7,13)(1,5,11)10(8,4)(12,2)9"
