馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ジャスパープリンス,牡8,田中勝,栗東・森,先行,314.3,16,9,,36.9,492(-6),東京,21,中2週,Y,,3,Violence,Bernardini,
2,1,シャールズスパイト,牡6,モレイ,海外・アトフィー,差し,24.9,5,2,,,,キーンランド,106,中14週,,,0,Speightstown,Perfect Soul,
3,2,ケンシンコウ,牡6,バシュ,美浦・小西,差し,52.0,12,6,,35.3,502(0),東京,21,中2週,Y,,3,パイロ,クリプティックラスカル,
4,2,ドライスタウト,牡4,戸崎圭,栗東・牧浦,先行,3.2,2,2,,36.9,526(-12),中京,43,中5週,Y,,2,シニスターミニスター,アフリート,
5,3,オーヴェルニュ,牡7,福永,栗東・西村,先行,31.2,10,8,,37.7,472(-10),中京,28,中3週,Y,,2,スマートファルコン,タニノギムレット,
6,3,メイショウハリオ,牡6,浜中,栗東・岡田,差し,10.7,4,3,,38.2,508(+6),大井,52,中6週,,,0,パイロ,マンハッタンカフェ,
7,4,レモンポップ,牡5,坂井,美浦・田中博,先行,2.2,1,1,,35.5,518(-4),東京,21,中2週,Y,,3,Lemon Drop Kid,Giant's Causeway,
8,4,アドマイヤルプス B,セ6,内田博,美浦・加藤征,先行,134.9,14,11,,36.2,550(-2),東京,21,中2週,Y,,3,ヘニーヒューズ,キングカメハメハ,
9,5,ショウナンナデシコ,牝6,横山武,栗東・須貝,,29.1,7,6,,39.2,490(+6),大井,52,中6週,,,0,オルフェーヴル,ダイワメジャー,
10,5,テイエムサウスダン,牡6,ルメー,美浦・蛯名正,先行,29.5,8,14,,38.0,544(-6),東京,21,中2週,Y,,1,サウスヴィグラス,Langfuhr,
11,6,ソリストサンダー,牡8,菅原明,栗東・高柳大,差し,29.9,9,7,,38.4,482(-2),盛岡,132,中18週,,,0,トビーズコーナー,スペシャルウィーク,
12,6,セキフウ B,牡4,Ｍデム,栗東・武幸,差し,51.4,11,13,,37.2,480(-2),東京,21,中2週,Y,,3,ヘニーヒューズ,Kingmambo,
13,7,スピーディキック,牝4,御神本,地方・藤原智,差し,25.8,6,1,,38.2,478(0),大井,51,中6週,,,0,タイセイレジェンド,サイレントディール,
14,7,ヘリオス B,セ7,武豊,栗東・西園正,先行,63.7,13,15,,38.4,474(+8),東京,21,中2週,Y,,1,オルフェーヴル,フレンチデピュティ,
15,8,レッドルゼル,牡7,川田,栗東・安田隆,差し,9.0,3,4,,33.5,488(0),盛岡,108,中14週,,,0,ロードカナロア,フレンチデピュティ,
16,8,ケイアイターコイズ,牡7,横山和,栗東・新谷,先行,182.0,15,1,,36.6,522(-6),中京,14,中1週,Y,,3,キンシャサノキセキ,クロフネ,
