馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サルヴァトーレ,牡6,草野,美浦・和田郎,先行,3.5,1,4,障害4歳以上未勝利,14.1,490(+2),阪神,69,中9週,Y,,3,キズナ,ボストンハーバー,,
2,2,ベラトール,牡4,大江圭,美浦・西田,追込,83.5,10,12,障害4歳以上未勝利,13.8,502(+16),中山,76,中10週,Y,,3,ミッキーグローリー,アグネスデジタル,,
3,3,コルデアニル,牝6,黒岩,美浦・金成,先行,36.4,7,4,障害4歳以上未勝利,13.3,474(-8),新潟,20,中2週,Y,,3,モーリス,フジキセキ,,
4,3,ワキノノーブル,牝5,難波,栗東・宮本,追込,182.5,12,10,障害4歳以上未勝利,14.0,470(+12),中山,140,中19週,Y,,3,トウケイヘイロー,スペシャルウィーク,,
5,4,モナコブル,牡5,五十嵐,美浦・岩戸,差し,79.8,9,10,4歳以上2勝クラス,36.4,472(+10),東京,126,中17週,Y,,3,ニューイヤーズデイ,ネオユニヴァース,,
6,4,ボールドハーテッド,牡4,,美浦・平岩,差し,153.6,11,10,障害4歳以上未勝利,14.0,462(-8),京都,41,中5週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,,
7,5,ブラックシールド,牡7,小牧加,栗東・小栗,差し,10.6,5,14,,39.0,468(-4),京都,27,中3週,Y,,3,キタサンブラック,キングカメハメハ,,
8,5,ナスノソナタ,牡4,水沼,美浦・武井,追込,219.6,13,14,障害4歳以上未勝利,13.8,490(0),新潟,20,中2週,Y,,3,レイデオロ,ハーツクライ,,
9,6,アウスヴァール,セ8,森一,栗東・昆,差し,4.9,4,6,障害4歳以上未勝利,13.9,492(-4),京都,41,中5週,Y,,3,ノヴェリスト,スペシャルウィーク,,
10,6,コスモアミマネラ,牡5,小坂,美浦・柄崎,先行,4.1,3,2,障害4歳以上未勝利,13.2,490(-2),新潟,28,中3週,Y,,3,Study of Man,New Approach,,
11,7,シャトーホークビル,牡4,江田勇,美浦・加藤和,差し,318.8,14,11,障害4歳以上未勝利,13.9,458(+6),新潟,27,中3週,Y,,3,ホークビル,Cozzene,,
12,7,タガノバルコス,牡7,高田,栗東・秋山,差し,17.4,6,8,障害4歳以上未勝利,13.6,486(-6),中山,76,中10週,Y,,3,キタサンブラック,キングカメハメハ,,
13,8,フェスティヴビーム,セ6,小林凌,美浦・畠山,先行,49.5,8,7,障害3歳以上未勝利,13.2,480(+8),福島,194,中27週,Y,Y,3,リアルスティール,アグネスタキオン,,
14,8,ライラスター,セ7,上野,美浦・田中剛,,3.5,2,5,障害4歳以上未勝利,13.8,468(0),中山,90,中12週,Y,,3,ロードカナロア,ディープインパクト,,
