券種,組み合わせ,配当,人気
単勝,5,210,1
複勝,5,110,1
複勝,3,280,5
複勝,8,290,6
馬連,3-5,2040,7
ワイド,3-5,710,8
ワイド,5-8,600,6
ワイド,3-8,1850,22
馬単,5-3,2910,9
3連複,3-5-8,5950,24
3連単,5-3-8,24210,88
