着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,キョウエイカンセ,牡5,58.0,津村,1:22.6,,8,27.3,33.9,美浦萱野,498(+2)
2,5,9,マジッククッキー,牡3,55.0,大野,1:22.7,3/4,2,2.9,34.2,美浦加藤士,502(+2)
3,6,11,フィドルファドル,牝4,56.0,荻野極,1:22.8,1/2,3,6.7,34.7,栗東矢作,476(+2)
4,8,16,ゴールデンカイト,牡4,58.0,西村淳,1:22.8,クビ,4,15.0,34.4,栗東中内田,494(+10)
5,4,8,タカスタカスタカス,牡3,55.0,戸崎圭,1:22.8,ハナ,1,2.3,35.2,栗東藤原,504(+8)
6,4,7,フォースミラクル,牡4,58.0,ルメー,1:22.9,1/2,7,24.7,35.1,美浦加藤征,450(-4)
7,2,3,ワーズワース,牡8,58.0,浜中,1:23.0,3/4,14,124.4,34.7,栗東高橋一,500(-2)
8,5,10,ライトオブヌカタ,牡3,55.0,石川,1:23.1,クビ,13,74.4,35.8,栗東上村,488(+2)
9,7,13,シュレン,牝4,56.0,菊沢,1:23.3,1,11,57.6,35.5,美浦千葉,398(+4)
10,7,14,ライジンマル,セ5,58.0,木幡初,1:23.5,1.1/4,12,71.7,35.3,美浦竹内,532(+2)
11,2,4,シホノペルフェット,牡4,58.0,ゴンサ,1:23.8,1.3/4,10,51.5,35.0,栗東寺島,514(0)
12,3,6,アクアマリーナ,牝4,56.0,原,1:23.9,1,6,22.9,36.7,美浦伊坂,482(+4)
13,1,1,ドントゥザムーン,牡4,58.0,木幡巧,1:24.0,クビ,5,19.6,36.5,美浦高木,470(+2)
14,1,2,ポッドドンナー,牡4,58.0,丸山,1:24.3,2,9,48.2,35.2,栗東辻野,476(-12)
15,3,5,モンシェリ,牝5,56.0,松岡,1:25.2,5,15,289.9,37.4,栗東牧田,458(-6)
16,6,12,サザンウォリアー,牡3,55.0,野中,1:25.6,2.1/2,16,449.8,35.6,美浦加藤和,472(+6)
