着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,プラチナトレジャー,牡7,59.0,伴,3:26.3,,4,5.3,13.3,美浦国枝,490(-2)
2,7,9,スズカハービン,牡5,60.0,難波,3:27.0,4,2,3.8,13.3,栗東高橋忠,468(+2)
3,5,6,インディゴブラック,セ6,60.0,小坂,3:27.1,1/2,3,4.8,13.3,栗東奥村豊,516(-2)
4,8,11,アサクサゲンキ,セ10,61.0,西谷誠,3:27.2,1/2,6,28.2,13.3,栗東四位,468(-4)
5,6,8,ダイスアローリング,牡4,59.0,上野,3:27.9,4,8,37.6,13.4,美浦古賀,518(+4)
6,3,3,タイキフロリゼル,牡7,60.0,黒岩,3:28.0,1/2,11,140.2,13.4,栗東谷,474(-4)
7,6,7,アルデドゥオーモ,牡4,59.0,草野,3:28.0,クビ,9,44.0,13.4,美浦矢野,498(+8)
8,4,4,ミトロジー,セ9,59.0,金子,3:28.6,3.1/2,7,28.7,13.4,美浦尾関,482(-2)
9,2,2,ロードプレイヤー,牡5,59.0,坂口,3:28.6,クビ,5,6.9,13.4,美浦尾形,458(+4)
10,1,1,トゥラッタッタ,牡4,59.0,石神深,3:29.3,4,10,63.1,13.5,美浦新開,472(+6)
11,7,10,テクネチウム,牡4,59.0,小野寺,3:29.6,2,12,251.9,13.5,栗東前川,500(+10)
中止,8,12,オールザワールド,牡8,60.0,森一,,,1,3.2,,栗東中竹,472(-4)
