券種,組み合わせ,配当,人気
単勝,6,1750,4
複勝,6,250,4
複勝,10,110,2
複勝,1,120,1
枠連,5-7,1350,4
馬連,6-10,1560,4
ワイド,6-10,490,4
ワイド,1-6,610,6
ワイド,1-10,170,1
馬単,6-10,4970,14
3連複,1-6-10,1130,2
3連単,6-10-1,12920,35
