券種,組み合わせ,配当,人気
単勝,12,1260,4
複勝,12,330,7
複勝,2,120,1
複勝,6,310,5
枠連,2-7,1660,7
馬連,2-12,1580,5
ワイド,2-12,510,4
ワイド,6-12,2680,30
ワイド,2-6,530,5
馬単,12-2,3580,10
3連複,2-6-12,6760,22
3連単,12-2-6,49720,155
