馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,テーオーコンドル,セ5,五十嵐,栗東・宮,先行,92.3,13,12,,14.0,476(+6),京都,84,中11週,Y,,3,エピファネイア,Bernardini,,
2,2,タマモワカムシャ,セ5,井上,栗東・川村,差し,87.6,12,11,,13.6,488(-4),阪神,56,中7週,Y,,3,キズナ,アフリート,,
3,3,ルヴォルグ,セ8,江田勇,美浦・和田郎,,57.5,10,,,,520(-2),新潟,98,中13週,Y,,3,ディープインパクト,Kitten's Joy,,
4,3,フィルムスコア,牝6,黒岩,栗東・平田,差し,75.2,11,1,障害3歳以上未勝利,13.4,450(0),福島,90,中12週,Y,,3,ルーラーシップ,ロックオブジブラルタル,,
5,4,スカイテラス,牡7,石神,美浦・和田郎,差し,39.6,9,1,障害3歳以上未勝利,13.5,508(+12),福島,83,中11週,Y,,3,キズナ,ソングオブウインド,,
6,4,メモリーズオブユー,牡4,森一,栗東・高橋忠,先行,3.8,2,4,,13.5,518(-2),中山,26,中3週,Y,,3,エピファネイア,キングカメハメハ,,
7,5,ベレヌス,牡7,小牧加,栗東・杉山晴,逃げ,2.8,1,1,障害4歳以上未勝利,13.3,524(-4),小倉,21,中2週,Y,,3,タートルボウル,デュランダル,,
8,5,ティートラップ,牡7,小野寺,美浦・伊藤伸,逃げ,14.6,6,1,障害4歳以上未勝利,13.2,466(0),小倉,13,中1週,Y,,3,シニスターミニスター,スズカマンボ,,B
9,6,ワンダークローバー,牡6,高田,栗東・森田,差し,6.1,3,3,,13.4,478(+4),中山,63,中8週,Y,,3,ゴールドシップ,キングカメハメハ,,
10,6,オメガエリタージュ,セ7,小坂,栗東・辻野,先行,8.4,4,12,,13.6,448(0),新潟,105,中14週,Y,,3,ノヴェリスト,ネオユニヴァース,,
11,7,ナギサ,牝6,鷲頭,栗東・本田,先行,14.9,7,10,,13.7,510(+2),中山,63,中8週,Y,,3,フェノーメノ,タイキシャトル,,
12,7,サンデイビス,牡6,上野,美浦・村田,差し,10.8,5,5,,13.3,504(-2),小倉,14,中1週,Y,,3,ジョーカプチーノ,アドマイヤムーン,,
13,8,レディステディゴー,牡6,中村,栗東・中村,差し,25.8,8,6,,13.3,514(-2),小倉,14,中1週,Y,,3,ダイワメジャー,More Than Ready,,
14,8,テイエムナイスラン,牡5,,美浦・石栗,逃げ,95.1,14,10,,13.9,530(-10),福島,77,中10週,Y,,3,ジャスタウェイ,シンボリクリスエス,,
