券種,組み合わせ,配当,人気
単勝,7,380,2
複勝,7,200,2
複勝,4,1020,9
複勝,9,1000,8
枠連,3-4,3240,11
馬連,4-7,9660,26
ワイド,4-7,3000,26
ワイド,7-9,2980,25
ワイド,4-9,18280,66
馬単,7-4,13560,36
3連複,4-7-9,102180,154
3連単,7-4-9,397100,612
