券種,組み合わせ,配当,人気
単勝,2,2450,10
複勝,2,720,11
複勝,17,220,3
複勝,7,270,4
枠連,1-8,5190,19
馬連,2-17,7160,26
ワイド,2-17,2370,28
ワイド,2-7,3460,46
ワイド,7-17,1210,9
馬単,2-17,15480,60
3連複,2-7-17,23970,76
3連単,2-17-7,172150,571
