着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,エンペラーワケア,牡4,59.0,川田,1:22.4,,1,1.2,35.0,栗東杉山晴,536(+2)
2,6,6,ロードエクレール,牡6,57.0,斎藤,1:22.5,3/4,6,25.4,35.4,美浦斎藤誠,470(-6)
3,1,1,サンライズフレイム,牡4,59.0,藤岡佑,1:22.8,1.1/2,2,7.4,35.0,栗東石坂,528(+22)
4,7,8,ライツフォル,牡4,57.0,坂井,1:23.0,1.1/2,3,12.2,35.7,栗東高橋忠,492(0)
5,4,4,ペースセッティング,牡4,57.0,団野,1:23.6,3.1/2,4,13.2,36.0,栗東安田,506(+14)
6,3,3,デンコウリジエール,牡7,59.0,松山,1:23.8,1.1/4,9,111.7,35.7,栗東荒川,478(0)
7,7,7,コパノニコルソン,牡5,57.0,内田博,1:23.9,1/2,7,37.0,36.4,栗東宮,530(0)
8,5,5,レオノーレ,牝5,55.0,岩田望,1:23.9,クビ,5,14.7,36.1,栗東福永,500(+8)
9,8,9,グッドウッドガイ,牡5,57.0,中井,1:24.2,1.1/2,10,114.8,36.0,栗東村山,504(-4)
10,8,10,ワールドウインズ,セ7,57.0,幸,1:24.7,3.1/2,8,86.0,36.7,栗東笹田,454(+2)
