馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,プレシャスデイ,牡2,佐々木,美浦・伊坂,,11.5,5,,,,488(0),,,,,,,ニューイヤーズデイ,ルーラーシップ,,
2,2,ゴーゴータカシ,牡2,横山武,美浦・武井,,2.5,1,,,,488(0),,,,,,,モーリス,ハーツクライ,,
3,3,ゴーゴーゴウト,牡2,小林勝,美浦・加藤士,,97.1,11,,,,470(0),,,,,,,バゴ,ディープインパクト,,
4,4,ガンバルマン,牡2,永野,美浦・萱野,,32.5,9,,,,448(0),,,,,,,フィエールマン,Kingmambo,,
5,5,ナンナンプー,牝2,菱田,美浦・矢嶋,,23.4,8,,,,446(0),,,,,,,フィエールマン,ダイワメジャー,,
6,6,ラルフテソーロ,牡2,丹内,美浦・小手川,,9.0,4,,,,502(0),,,,,,,スワーヴリチャード,Acclamation,,
7,6,セイフウサツキ,牡2,武豊,栗東・松永幹,,5.3,3,,,,452(0),,,,,,,サトノクラウン,ダンスインザダーク,,
8,7,アディクテッドラン,牡2,岩田康,栗東・新谷,,23.1,7,,,,466(0),,,,,,,リオンディーズ,ハーツクライ,,
9,7,ヤコブセン,牡2,鮫島駿,美浦・斎藤誠,,19.6,6,,,,490(0),,,,,,,エピファネイア,キングカメハメハ,,
10,8,サッカレッロ,牝2,藤岡佑,栗東・坂口,,45.9,10,,,,430(0),,,,,,,ルーラーシップ,コンデュイット,,
11,8,ブルータス,牡2,大野,美浦・高柳瑞,,3.7,2,,,,446(0),,,,,,,リオンディーズ,エンパイアメーカー,,
