馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,イチリュウオー,牡4,水沼,美浦・小西,追込,76.7,12,11,障害4歳以上未勝利,13.9,456(-4),中山,119,中16週,Y,,3,バゴ,ステイゴールド,,
2,2,インヴァリアンス,セ7,金子,美浦・尾関,差し,16.8,7,11,障害4歳以上未勝利,14.3,466(-20),中山,106,中14週,Y,,3,ハーツクライ,Tamayuz,,
3,3,サウンドブライアン,牡7,小野寺,栗東・加藤公,差し,40.9,10,16,,43.7,490(+6),阪神,98,中13週,Y,,3,クリーンエコロジー,ブライアンズタイム,,
4,3,ファベル,牡6,小牧加,栗東・小林,差し,7.2,5,10,,35.7,444(+6),中山,105,中14週,Y,,3,ディープインパクト,Mizzen Mast,,
5,4,ホウオウユニコーン,牡6,,美浦・奥村武,差し,14.9,6,9,障害4歳以上未勝利,13.6,492(-4),新潟,77,中10週,Y,,3,ゴールドシップ,ルーラーシップ,,B
6,4,リプレイ,牝4,難波,美浦・戸田,先行,76.7,11,10,3歳以上1勝クラス,39.5,436(+2),東京,274,中38週,Y,Y,3,ミッキーアイル,Unbridled's Song,,
7,5,マイネルメサイア,牡6,上野,美浦・水野,,6.7,4,9,障害4歳以上未勝利,13.8,492(+2),小倉,148,中20週,Y,,3,ゴールドシップ,ロージズインメイ,,
8,5,フェスティヴビーム,牡5,草野,美浦・畠山,追込,28.6,9,9,障害4歳以上未勝利,13.8,470(-8),新潟,63,中8週,Y,,3,リアルスティール,アグネスタキオン,,
9,6,シンドバッド,牡5,土田,美浦・土田,差し,135.2,13,11,障害4歳以上未勝利,14.1,488(-12),中山,183,中25週,Y,Y,2,ルーラーシップ,メイショウサムソン,,
10,6,マルベリーシチー,牡5,石神深,美浦・奥平,先行,5.0,3,3,障害4歳以上未勝利,13.5,500(0),新潟,63,中8週,Y,,3,サトノアラジン,キングカメハメハ,,
11,7,カイコウ,セ4,五十嵐,美浦・田島,差し,3.7,1,5,障害3歳以上未勝利,13.5,460(-6),小倉,21,中2週,Y,,3,スクリーンヒーロー,エンパイアメーカー,,
12,7,ローンウルフ,牡4,大江圭,美浦・武市,差し,28.1,8,9,障害4歳以上未勝利,13.6,478(-4),新潟,63,中8週,Y,,3,リアルインパクト,Mineshaft,,
13,8,セファーラジエル,牡7,中村,栗東・高柳大,先行,4.2,2,5,障害3歳以上未勝利,13.7,536(+8),小倉,22,中2週,Y,,3,キズナ,Out of Place,,B
14,8,モズクルードラゴン,牡6,井上,美浦・天間,差し,153.5,14,6,C2二,41.2,480(-4),園田,74,中10週,,,0,グランプリボス,ヴィクトワールピサ,,
