馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シャンドラファール,牡2,モレイ,栗東・斉藤崇,,7.8,3,,,,512(0),,,,,,,ドレフォン,ダイワメジャー,,
2,2,クリコバロー,牡2,河原田,栗東・渡辺,,266.4,11,,,,478(0),,,,,,,ロジャーバローズ,アグネスデジタル,,
3,3,ウンナターシャ,牝2,松山,栗東・高柳大,,17.0,4,,,,470(0),,,,,,,パイロ,Wilburn,,
4,4,メイショウシンガン,牡2,岩田望,栗東・高橋忠,,18.4,5,,,,460(0),,,,,,,ニューイヤーズデイ,アイルハヴアナザー,,
5,5,ケンフィールド,牡2,吉村,栗東・大根田,,154.9,9,,,,472(0),,,,,,,タリスマニック,キングヘイロー,,
6,5,ベベペッパー,牝2,国分優,栗東・東田,,43.1,7,,,,426(0),,,,,,,キズナ,ロードカナロア,,
7,6,メイショウバンサン,牡2,酒井,栗東・西園正,,25.2,6,,,,502(0),,,,,,,ドレフォン,シニスターミニスター,,
8,6,ウェイニースー,牡2,川田,栗東・中内田,,1.7,1,,,,514(0),,,,,,,Into Mischief,Cairo Prince,,
9,7,ヒロノスカイ,牡2,松若,栗東・宮本,,174.0,10,,,,498(0),,,,,,,リアルスティール,Galileo,,
10,7,サニーサイドラガー,牡2,鮫島駿,栗東・牧田,,268.3,12,,,,524(0),,,,,,,アジアエクスプレス,フレンチデピュティ,,
11,8,ピードモント,牡2,ルメー,美浦・武井,,2.9,2,,,,484(0),,,,,,,キズナ,American Pharoah,,
12,8,テーオータウンズ,牡2,高杉,栗東・藤岡,,47.5,8,,,,498(0),,,,,,,アジアエクスプレス,スペシャルウィーク,,
