コーナー,通過順
1コーナー,"(*2,6)-(3,7)1,13,9-12-5(8,11)4,10"
2コーナー,"2,6(1,7)3,13,9,12,5,8,11,4,10"
3コーナー,"(2,*6,12)7(1,13)(3,5)9(10,8,11)-4"
4コーナー,"(*2,6)(7,12)13(1,5)3(10,9,11)8,4"
