馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カリプソ,牝3,小林勝,美浦・小西,差し,270.0,14,8,3歳未勝利,39.6,424(-8),中山,28,中3週,Y,,3,ディープスカイ,カリズマティック,,
2,2,アマントアスク,牝3,西塚,栗東・河内,差し,31.5,8,10,3歳未勝利,40.2,462(+6),阪神,28,中3週,Y,,3,サンダースノー,シングスピール,,
3,2,デイムサンライズ,牝3,小沢,栗東・牧浦,,5.0,3,3,3歳未勝利,40.1,440(+2),福島,20,中2週,Y,,3,シニスターミニスター,ブライアンズタイム,,
4,3,ウェルキン,牝3,石田,美浦・新開,,91.8,10,13,3歳未勝利,39.0,416(-6),福島,35,中4週,Y,,2,マインドユアビスケッツ,ディープインパクト,,B
5,3,パレスパートナー,牝3,小林美,美浦・鈴木伸,先行,9.4,6,4,3歳未勝利,38.8,476(+12),福島,27,中3週,Y,,3,ホッコータルマエ,トランセンド,,
6,4,オテンバムスメ,牝3,永島,栗東・北出,先行,6.6,4,4,3歳未勝利,39.2,432(+2),小倉,69,中9週,Y,,3,セレスハント,ルーラーシップ,,
7,4,マハナ,牝3,佐々木,栗東・鮫島,先行,12.0,7,6,3歳未勝利,40.1,434(+4),福島,21,中2週,Y,,3,ハービンジャー,ディープインパクト,,
8,5,コパノエビータ,牝3,嶋田,美浦・手塚,先行,3.6,1,3,3歳未勝利,38.1,402(0),福島,27,中3週,Y,,3,ダノンレジェンド,ゴールドアリュール,,B
9,5,エンピリカルルール,牝3,石神道,美浦・深山,差し,369.5,15,6,フォーチュ,41.7,438(-8),大井,16,中1週,,,2,ダンカーク,マンハッタンカフェ,,
10,6,ノーブルシェイド,牝3,武藤,美浦・水野,差し,47.9,9,12,3歳未勝利,41.8,530(-4),新潟,14,中1週,Y,,3,アジアエクスプレス,キングカメハメハ,,B
11,6,ビーナスライズ,牝3,菊沢,美浦・小手川,差し,6.6,5,5,3歳未勝利,38.8,480(+4),福島,21,中2週,Y,,2,デクラレーションオブウォー,シンボリクリスエス,,
12,7,クツワワールド,牝3,水沼,美浦・岩戸,追込,205.2,13,9,3歳未勝利,38.1,440(+2),福島,27,中3週,Y,,1,ラニ,ハーツクライ,,
13,7,ラシャンススウリ,牝3,河原田,栗東・渡辺,追込,104.8,11,14,3歳未勝利,39.8,472(-2),京都,21,中2週,Y,,1,シュヴァルグラン,ディープブリランテ,,
14,8,フローティンローズ,牝3,丹内,美浦・上原博,先行,4.9,2,5,3歳未勝利,36.3,478(+6),福島,20,中2週,Y,,3,ロージズインメイ,ゴールドヘイロー,,
15,8,グッドイナフ,牝3,杉原,美浦・田村,差し,174.8,12,9,3歳未勝利,41.3,510(-4),中山,28,中3週,Y,,3,デクラレーションオブウォー,ゼンノロブロイ,,
