券種,組み合わせ,配当,人気
単勝,14,950,5
複勝,14,260,5
複勝,8,420,9
複勝,13,160,1
枠連,5-8,2050,9
馬連,8-14,9760,37
ワイド,8-14,2290,34
ワイド,13-14,560,4
ワイド,8-13,1720,23
馬単,14-8,16040,65
3連複,8-13-14,11520,35
3連単,14-8-13,106340,389
