馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヴァリディシームス,牡3,川田,栗東・中内田,先行,1.3,1,1,3歳未勝利,36.2,484(+4),中京,83,中11週,Y,,3,キズナ,Dynaformer,,
2,2,アットアブラスト,セ5,高杉,栗東・小椋,差し,19.5,5,6,4歳以上1勝クラス,35.3,460(+2),京都,14,中1週,Y,,3,ゼンノロブロイ,タニノギムレット,,B
3,3,ジェロニモス,牡4,鮫島駿,栗東・中村,,18.4,4,3,4歳以上1勝クラス,36.0,486(-4),京都,14,中1週,Y,,3,ルーラーシップ,タートルボウル,,B
4,4,モアリジット,牡4,角田和,栗東・西村,先行,117.0,9,12,,36.5,494(-6),新潟,13,中1週,Y,,3,ロードカナロア,Scat Daddy,,B
5,5,リヴァイデント,牝4,荻野琢,栗東・秋山,差し,113.1,8,6,4歳以上1勝クラス,34.1,408(-6),京都,35,中4週,Y,,1,ブリックスアンドモルタル,デュランダル,,
6,6,ラブカ,牡4,小沢,栗東・今野,差し,97.7,7,,,,456(+6),新潟,13,中1週,Y,,3,リアルスティール,ヴィクトワールピサ,,
7,7,ハッピーアズラリー,牝5,松本,栗東・安田,差し,70.7,6,7,4歳以上1勝クラス,34.9,476(+8),新潟,20,中2週,Y,,3,ラブリーデイ,ディープインパクト,,
8,7,バガン,牡7,吉村,栗東・宮地,先行,10.1,3,3,,34.9,480(+4),新潟,21,中2週,Y,,3,バゴ,ディープインパクト,,
9,8,ロットブラータ,牡3,和田竜,栗東・平田,,3.6,2,8,,34.3,524(-2),京都,28,中3週,Y,,3,エピファネイア,ハーツクライ,,
10,8,オールウェズキズナ,牝4,古川奈,栗東・矢作,追込,167.4,10,12,4歳以上1勝クラス,37.9,450(-2),中京,153,中21週,Y,,3,キズナ,Galileo,,
