券種,組み合わせ,配当,人気
単勝,8,9710,11
複勝,8,1430,11
複勝,1,170,2
複勝,12,250,3
枠連,1-4,2640,11
馬連,1-8,11420,32
ワイド,1-8,3020,33
ワイド,8-12,6920,54
ワイド,1-12,710,5
馬単,8-1,37480,88
3連複,1-8-12,26280,75
3連単,8-1-12,416700,879
